PID,lat_long,x_merc,y_merc,Neighborhood,Sector,Color
903400220,"(42.02974284670459, -93.62746622915472)",-10422561.86489392,5165435.819997969,BrkSide,DT,dodgerblue
911370530,"(42.009164086706505, -93.61611797708161)",-10421298.58325175,5162352.278656692,Crawfor,SW,purple
528235120,"(42.0602303, -93.6439316)",-10424394.78159214,5170005.925098012,Gilbert,NO,green
532477040,"(42.03748254812343, -93.66223155216619)",-10426431.922948822,5166595.802667563,Veenker,NW,yellow
528228430,"(42.06241273217415, -93.64167800035054)",-10424143.91202671,5170333.158385294,Blmngtn,NO,green
527357110,"(42.05037325787849, -93.63712515829857)",-10423637.091967823,5168528.102971035,NWAmes,NO,green
907202100,"(42.019845, -93.685047)",-10428971.726983901,5163952.592499826,CollgCr,SW,purple
534127190,"(42.048809588731764, -93.63487771975764)",-10423386.908253858,5168293.690143513,NWAmes,NO,green
535125070,"(42.048695960192305, -93.6155152580065)",-10421231.488871215,5168276.656082546,NAmes,NO,green
535401080,"(42.04017671411401, -93.60736901954861)",-10420324.653754203,5166999.622173733,NAmes,NO,green
534403400,"(42.041111440149905, -93.62703009793651)",-10422513.314988792,5167139.72912541,NAmes,NO,green
908188150,"(42.0188039551639, -93.66983825087546)",-10427278.696775755,5163796.6016513035,Edwards,SW,purple
527427160,"(42.05488151341967, -93.62498566826035)",-10422285.730118278,5169203.977047709,NAmes,NO,green
528326060,"(42.055766, -93.65259938850318)",-10425359.675394617,5169336.584200186,NoRidge,NW,yellow
531385130,"(42.03513882316325, -93.68930842325092)",-10429446.106450249,5166244.523516451,SawyerW,NW,yellow
906230030,"(42.03052266521096, -93.67893740605115)",-10428291.61009656,5165552.688385935,SawyerW,NW,yellow
906426210,"(42.02775255353644, -93.67919610383032)",-10428320.408201609,5165137.548946139,ClearCr,SW,purple
527162110,"(42.05902552235423, -93.63902417513886)",-10423848.489555491,5169825.285883126,Gilbert,NO,green
527276150,"(42.05675269387755, -93.62326030612245)",-10422093.663683653,5169484.517018971,Gilbert,NO,green
907201230,"(42.02005014844595, -93.68713883684687)",-10429204.589196518,5163983.332380203,CollgCr,SW,purple
905104110,"(42.03130020342695, -93.67761417500942)",-10428144.308690796,5165669.216463059,Sawyer,NW,yellow
914476330,"(41.99583736363636, -93.60254272727272)",-10419787.393355632,5160355.9217036,Mitchel,SE,red
907290160,"(42.01628418948768, -93.68119088994777)",-10428542.466776446,5163419.048862124,CollgCr,SW,purple
907125080,"(42.02207108163265, -93.69203789795918)",-10429749.950184906,5164286.158616815,CollgCr,SW,purple
908188110,"(42.01880359919306, -93.66962901681569)",-10427255.404946765,5163796.548312834,Edwards,SW,purple
528172150,"(42.05868780124198, -93.65214170611941)",-10425308.72642471,5169774.650036881,NridgHt,NW,yellow
535350040,"(42.038242, -93.61891928571428)",-10421610.423502292,5166709.632629908,NAmes,NO,green
535302140,"(42.040499865432636, -93.61705367616844)",-10421402.74479763,5167048.059391232,NAmes,NO,green
528108010,"(42.06298473735977, -93.65423516290106)",-10425541.768967642,5170418.92654772,NridgHt,NW,yellow
531375090,"(42.03779939641082, -93.69062607322525)",-10429592.786574434,5166643.293106568,SawyerW,NW,yellow
526353050,"(42.051257, -93.616288)",-10421317.510116447,5168660.589105203,NAmes,NO,green
909276170,"(42.01853588619291, -93.64020250538066)",-10423979.660677996,5163756.434432401,Crawfor,SW,purple
528228295,"(42.06258395999818, -93.64167515527443)",-10424143.595314287,5170358.832714555,Blmngtn,NO,green
907202050,"(42.01961, -93.685229)",-10428991.987131227,5163917.379720833,CollgCr,SW,purple
916477060,0,-10421771.804958373,5166153.874296733,Timber,SW,purple
905107240,"(42.031350675489506, -93.67361746234788)",-10427699.396672465,5165676.780658082,Sawyer,NW,yellow
535305180,"(42.0393602020202, -93.61704195959595)",-10421401.440514747,5166877.236105849,NAmes,NO,green
531453040,"(42.0347606095106, -93.68499576324322)",-10428966.023334228,5166187.837801181,SawyerW,NW,yellow
923277040,"(41.98787306972328, -93.60394051401822)",-10419942.994264377,5159163.061766223,Mitchel,SE,red
528435070,"(42.054146461291175, -93.64249539030305)",-10424234.903460003,5169093.775345317,Somerst,NW,yellow
527454120,"(42.05015365745678, -93.62587040272199)",-10422384.218308033,5168495.181876129,NPkVill,NO,green
923228290,"(41.991661771727685, -93.60205286361571)",-10419732.861982774,5159730.499714627,MeadowV,SE,red
903451090,"(42.025409366124286, -93.62826716757365)",-10422651.024950873,5164786.404117532,IDOTRR,DT,dodgerblue
527354050,"(42.0532638621418, -93.6356519938145)",-10423473.100047601,5168961.454539233,NWAmes,NO,green
526351010,"(42.05269954061322, -93.61883290722689)",-10421600.80789306,5168876.851433663,NAmes,NO,green
908128110,"(42.019007, -93.67268585628636)",-10427595.690760078,5163827.025823713,Edwards,SW,purple
905427050,"(42.0281850571351, -93.66078677774924)",-10426271.091396414,5165202.364383749,Edwards,SW,purple
923230200,"(41.991581, -93.600982)",-10419613.653990366,5159718.402094307,Mitchel,SE,red
528228565,"(42.06330724329676, -93.64175719165117)",-10424152.727561971,5170467.284389799,Blmngtn,NO,green
906402070,"(42.02875639751239, -93.68454880803424)",-10428916.268507956,5165287.986720952,SawyerW,NW,yellow
528431070,"(42.05430953383287, -93.64266101521424)",-10424253.340740781,5169118.223666859,Somerst,NW,yellow
532378120,"(42.03469450295671, -93.66973712848696)",-10427267.43988296,5166177.929951036,Sawyer,NW,yellow
907290020,"(42.01721389795919, -93.682723)",-10428713.0204873,5163558.351354279,CollgCr,SW,purple
905106210,"(42.03065626590733, -93.67625133130213)",-10427992.597623268,5165572.7107502045,Sawyer,NW,yellow
534276290,"(42.04264009172283, -93.62229194076319)",-10421985.86574496,5167368.864567729,NAmes,NO,green
528458140,"(42.0503128, -93.6481626)",-10424865.774357688,5168519.039500059,Somerst,NW,yellow
903453080,0,-10421771.804958373,5166153.874296733,IDOTRR,DT,dodgerblue
910203290,"(42.02143698915696, -93.62946088638577)",-10422783.90912119,5164191.142149492,IDOTRR,DT,dodgerblue
534226060,"(42.04580647474747, -93.62457703030303)",-10422240.240748951,5167843.503389709,NAmes,NO,green
534178010,"(42.042074826893845, -93.6295010654081)",-10422788.381829496,5167284.134213987,NWAmes,NO,green
907401060,"(42.01517981818182, -93.6878659090909)",-10429285.526508493,5163253.578481159,CollgCr,SW,purple
911225110,"(42.02253827375642, -93.60438564862078)",-10419992.54642167,5164356.166275464,IDOTRR,DT,dodgerblue
911225110,"(42.02253827375642, -93.60438564862078)",-10419992.54642167,5164356.166275464,IDOTRR,DT,dodgerblue
908250030,"(42.01803175, -93.6649803)",-10426737.912158001,5163680.895567169,Edwards,SW,purple
909281010,"(42.01747083627112, -93.63975358571135)",-10423929.687169,5163596.8499613255,Crawfor,SW,purple
914475010,"(41.99707827717013, -93.60431648622732)",-10419984.847299248,5160541.794186541,Mitchel,SE,red
923225050,"(41.992720967045045, -93.60530866046922)",-10420095.295630634,5159889.1425703205,MeadowV,SE,red
916455170,"(41.99549672727273, -93.64798054545454)",-10424845.50813839,5160304.89950241,Timber,SW,purple
534451170,"(42.03570702069996, -93.62936082004859)",-10422772.769787489,5166329.684174643,BrkSide,DT,dodgerblue
909175080,"(42.01745576208653, -93.651822)",-10425273.136902295,5163594.5913016135,SWISU,SW,purple
906225210,"(42.03075197899311, -93.679967)",-10428406.223970672,5165587.05502967,SawyerW,NW,yellow
903234090,"(42.03153563265306, -93.62043069387755)",-10421778.672689408,5165704.500045331,OldTown,DT,dodgerblue
907251090,"(42.01834544467016, -93.68766481029267)",-10429263.140292676,5163727.898944958,CollgCr,SW,purple
905475500,"(42.025078040816325, -93.66333636734694)",-10426554.910412163,5164736.753491765,Edwards,SW,purple
528458180,"(42.0503128, -93.6481626)",-10424865.774357688,5168519.039500059,Somerst,NW,yellow
909252170,"(42.01711511708953, -93.64488430678455)",-10424500.836426271,5163543.550466,Crawfor,SW,purple
906425045,"(42.02974456182286, -93.67994368720933)",-10428403.628802687,5165436.077034546,SawyerW,NW,yellow
903228150,"(42.03368926530612, -93.62241787755102)",-10421999.88496405,5166027.26924539,BrkSide,DT,dodgerblue
534400050,"(42.040791, -93.629457)",-10422783.476490704,5167091.697822243,NAmes,NO,green
914452090,"(41.99436454761905, -93.60630972619047)",-10420206.733756976,5160135.317990126,Mitchel,SE,red
528326030,"(42.05576867482281, -93.65225363297372)",-10425321.186065141,5169336.985227312,NoRidge,NW,yellow
905402090,"(42.02677862546519, -93.66605586891379)",-10426857.643941795,5164991.596690346,Edwards,SW,purple
907227060,"(42.0208016, -93.68312297142857)",-10428757.545103058,5164095.932329594,CollgCr,SW,purple
905102010,"(42.033180475682144, -93.6745246509813)",-10427800.384449191,5165951.014947977,Sawyer,NW,yellow
907255020,"(42.017303285714284, -93.68560995918368)",-10429034.395313567,5163571.74483966,CollgCr,SW,purple
528315090,"(42.05414737981761, -93.65528388273721)",-10425658.511925789,5169093.9130533645,NoRidge,NW,yellow
528482010,"(42.05211211938322, -93.64081258920635)",-10424047.574898811,5168788.786018412,Somerst,NW,yellow
535304170,"(42.039626, -93.618395)",-10421552.06028355,5166917.076089708,NAmes,NO,green
528174030,"(42.05922767469544, -93.64943924872458)",-10425007.890243627,5169855.595502537,NridgHt,NW,yellow
535402330,"(42.04122489445505, -93.610614)",-10420685.883325687,5167156.735036603,NAmes,NO,green
903226170,"(42.03367444897959, -93.62453530612244)",-10422235.596034413,5166025.048655762,BrkSide,DT,dodgerblue
911104060,"(42.019920661059764, -93.61542733620075)",-10421221.70146057,5163963.929702735,IDOTRR,DT,dodgerblue
906403060,"(42.02893618784518, -93.68444564300935)",-10428904.78422992,5165314.930658507,SawyerW,NW,yellow
908102320,"(42.020909424242426, -93.67640175757576)",-10428009.34299945,5164112.089174578,Edwards,SW,purple
535454050,"(42.034797857142856, -93.609088)",-10420516.009782735,5166193.420368066,NAmes,NO,green
909276210,"(42.018848319180094, -93.64232664770807)",-10424216.119120255,5163803.249132815,Crawfor,SW,purple
528250030,"(42.06083992430277, -93.64039014736542)",-10424000.54888819,5170097.330868284,Gilbert,NO,green
911175360,0,-10421771.804958373,5166153.874296733,IDOTRR,DT,dodgerblue
531375130,"(42.03779023299645, -93.69052701683279)",-10429581.759667266,5166641.919655482,SawyerW,NW,yellow
907201060,"(42.02122648824435, -93.68688367985106)",-10429176.185249673,5164159.599557492,CollgCr,SW,purple
527208010,"(42.0615751, -93.6291384384083)",-10422748.01437653,5170207.562714673,StoneBr,NO,green
902402150,"(42.028083367346944, -93.6084256122449)",-10420442.27311513,5165187.125007041,OldTown,DT,dodgerblue
528174010,"(42.059217952125316, -93.64948587730069)",-10425013.080912977,5169854.137751194,NridgHt,NW,yellow
903233120,"(42.03145560606061, -93.62152086868687)",-10421900.030394057,5165692.50651183,BrkSide,DT,dodgerblue
528490080,"(42.05089156910706, -93.63977789364255)",-10423932.393115524,5168605.805336659,Somerst,NW,yellow
527357180,"(42.051449727272725, -93.63746754545454)",-10423675.20633168,5168689.482044734,NWAmes,NO,green
532354090,"(42.03487773148428, -93.67371450855045)",-10427710.199806318,5166205.391713281,Sawyer,NW,yellow
527354200,"(42.052691714285714, -93.63730291836734)",-10423656.88012816,5168875.678115623,NWAmes,NO,green
903233050,"(42.03237266666667, -93.6215438888889)",-10421902.592991225,5165829.946694962,BrkSide,DT,dodgerblue
535378020,"(42.03607759183674, -93.61408379591836)",-10421072.139240475,5166385.225272505,OldTown,DT,dodgerblue
528250070,"(42.060090140837374, -93.64027299918295)",-10423987.50801217,5169984.910055589,Gilbert,NO,green
535353240,"(42.036185914349126, -93.62029508197647)",-10421763.576441634,5166401.460681396,NAmes,NO,green
528240060,"(42.06025005647437, -93.64142675603722)",-10424115.943637686,5170008.887327965,Gilbert,NO,green
903228040,"(42.033556530612245, -93.62156963265306)",-10421905.458773943,5166007.375717119,BrkSide,DT,dodgerblue
533252130,"(42.04298891836734, -93.64575671428571)",-10424597.952385064,5167421.152302738,Veenker,NW,yellow
535325290,"(42.03849757142857, -93.61243712244898)",-10420888.83238836,5166747.939097142,NAmes,NO,green
907401090,"(42.01423159183674, -93.68747755102041)",-10429242.29468584,5163111.505935621,CollgCr,SW,purple
908225290,"(42.02042696117159, -93.66464522571768)",-10426700.611859513,5164039.79506049,Edwards,SW,purple
905200290,"(42.03253748979592, -93.66554281632652)",-10426800.531189032,5165854.649003303,Sawyer,NW,yellow
535179120,"(42.04305854270129, -93.6127537651229)",-10420924.080889584,5167431.58874952,NAmes,NO,green
905103030,"(42.03237534962453, -93.672494760584)",-10427574.418083798,5165830.348793669,Sawyer,NW,yellow
907262060,"(42.015998, -93.687873)",-10429286.315864883,5163376.1681861095,CollgCr,SW,purple
909254090,"(42.016264, -93.644405)",-10424447.480239082,5163416.023801008,Crawfor,SW,purple
909175100,"(42.01733036556407, -93.651822)",-10425273.136902295,5163575.802374204,SWISU,SW,purple
923276250,"(41.9874384, -93.6038168)",-10419929.222482866,5159097.962976738,Mitchel,SE,red
527401130,"(42.05653622292416, -93.6262780908437)",-10422429.601942146,5169452.061813522,NAmes,NO,green
534201040,"(42.04797712829743, -93.62906842068895)",-10422740.220039666,5168168.896657425,NAmes,NO,green
908127120,"(42.020916755102036, -93.67310073469388)",-10427641.874813143,5164113.187662887,Edwards,SW,purple
905105260,"(42.03116806035273, -93.67742937034932)",-10428123.736330137,5165649.412347709,Sawyer,NW,yellow
904351200,"(42.02283281632653, -93.65741271428571)",-10425895.49236975,5164400.303062399,Edwards,SW,purple
902207110,"(42.031128547575314, -93.60684206639307)",-10420265.993597256,5165643.490625742,OldTown,DT,dodgerblue
902100110,"(42.03338514285715, -93.61858214285715)",-10421572.892931113,5165981.689147211,OldTown,DT,dodgerblue
902105010,"(42.03316868097388, -93.61590522326648)",-10421274.899605384,5165949.247236009,OldTown,DT,dodgerblue
909426060,"(42.01494529764479, -93.63984137116495)",-10423939.459400995,5163218.440123323,Crawfor,SW,purple
534401140,"(42.0392109, -93.6294784)",-10422785.858727807,5166854.857566132,NAmes,NO,green
527377110,"(42.04907590142522, -93.63267379956629)",-10423141.568980407,5168333.613214272,NWAmes,NO,green
908102290,"(42.02110348484849, -93.67640515151516)",-10428009.720811056,5164141.16811362,Edwards,SW,purple
907252120,"(42.01886496403276, -93.68508322478161)",-10428975.759508146,5163805.743190227,CollgCr,SW,purple
535451170,"(42.03595241414142, -93.60886785858587)",-10420491.503752612,5166366.463638479,NAmes,NO,green
903425245,"(42.026882, -93.62525)",-10422315.155392935,5165007.0882278485,BrkSide,DT,dodgerblue
902107050,"(42.031376465559255, -93.61730224444268)",-10421430.415291347,5165680.645791075,OldTown,DT,dodgerblue
531477020,"(42.036558, -93.678898)",-10428287.223435014,5166457.229195106,SawyerW,NW,yellow
905104180,"(42.03102234891576, -93.67805045810474)",-10428192.875502808,5165627.57480673,Sawyer,NW,yellow
909177120,"(42.01705749125654, -93.65159811836796)",-10425248.214513017,5163534.916076873,SWISU,SW,purple
528228375,"(42.06311145561556, -93.6404083005542)",-10424002.56969192,5170437.9271652335,Blmngtn,NO,green
906475170,"(42.02441242578105, -93.68396438625858)",-10428851.21097348,5164637.008790348,ClearCr,SW,purple
534451150,"(42.035606740800404, -93.62932983124063)",-10422769.320129165,5166314.6543071475,BrkSide,DT,dodgerblue
535375010,"(42.038222600566144, -93.61435295902842)",-10421102.102340827,5166706.724941153,OldTown,DT,dodgerblue
909455030,0,-10421771.804958373,5166153.874296733,Blueste,SW,purple
528354050,"(42.05269867702985, -93.65677224954827)",-10425824.196161307,5168876.721965787,NoRidge,NW,yellow
534455080,"(42.03820447062935, -93.62704705046264)",-10422515.202135367,5166704.007532066,NAmes,NO,green
903201090,"(42.03335272222222, -93.62767558333334)",-10422585.17009448,5165976.83014448,BrkSide,DT,dodgerblue
910226060,"(42.02142712244898, -93.62510589795917)",-10422299.11402713,5164189.6636664225,IDOTRR,DT,dodgerblue
910226060,"(42.02142712244898, -93.62510589795917)",-10422299.11402713,5164189.6636664225,IDOTRR,DT,dodgerblue
916125425,"(41.998546795918365, -93.65888812244897)",-10426059.734055197,5160761.763611589,Timber,SW,purple
534128210,"(42.046481193134674, -93.63331189475613)",-10423212.601412019,5167944.646308588,NWAmes,NO,green
528328100,"(42.05443754843614, -93.65124218090162)",-10425208.59173551,5169137.41604175,NoRidge,NW,yellow
903429010,"(42.02874720155019, -93.62053553101667)",-10421790.343106352,5165286.60858755,OldTown,DT,dodgerblue
531384030,"(42.03498006470297, -93.68991858232673)",-10429514.029047871,5166220.729154849,SawyerW,NW,yellow
528110020,"(42.0630493, -93.6559183)",-10425729.134932432,5170428.607310957,NridgHt,NW,yellow
532351050,"(42.036070387755096, -93.67440985714286)",-10427787.60565755,5166384.145523684,Sawyer,NW,yellow
527328010,"(42.05643197161087, -93.63254618038142)",-10423127.362477733,5169436.431590649,NWAmes,NO,green
902201090,"(42.03329495918367, -93.60872140816326)",-10420475.20096614,5165968.172986357,OldTown,DT,dodgerblue
