PID,MSSubClass,Foundation,PavedDrive,BsmtUnfSF,AllBathBsmt,AllBathAbv,HeatingQC,Neighborhood,YearBuilt,SalePrice,GarageCars,PorchArea,GoodLivArea,CentralAir,KitchenQual,ExterQual,BsmtCond,FireplaceQu,GarageQual,HasPool
903227150,1Fl,CBlock,Y,316.0,0.0,1.5,TA,BrkSide,1942,132000,1.0,183,1972.0,Y,Gd,TA,TA,Fa,TA,0
903228040,1Fl,BrkTil,Y,462.0,0.0,2.0,Ex,BrkSide,1937,157000,1.0,272,1860.0,Y,TA,TA,TA,None,TA,0
903228060,1Fl,CBlock,Y,475.0,0.0,2.0,Ex,BrkSide,1939,105000,1.0,0,1606.0,Y,TA,TA,TA,Gd,TA,0
903228070,1Fl,BrkTil,Y,248.0,0.0,1.0,Gd,BrkSide,1924,93000,1.0,98,1362.0,Y,TA,TA,TA,None,TA,0
903228080,1Fl,BrkTil,Y,360.0,0.5,1.0,Ex,BrkSide,1941,131000,2.0,0,1593.0,Y,TA,TA,Gd,Gd,TA,0
903228090,1Fl,BrkTil,Y,992.0,0.0,1.0,Ex,BrkSide,1926,113000,1.0,101,1013.0,Y,TA,TA,TA,None,Fa,0
903228120,1Fl,PConc,Y,884.0,0.0,1.0,Gd,BrkSide,1926,119000,1.0,105,904.0,Y,TA,Gd,TA,None,TA,0
903228150,1Fl,CBlock,P,480.0,0.0,1.5,TA,BrkSide,1948,139900,1.0,269,1716.0,Y,TA,TA,TA,None,TA,0
903229040,DUP2FAM,CBlock,Y,286.0,1.0,1.0,TA,OldTown,1939,119900,2.0,271,1625.0,Y,TA,TA,TA,Gd,TA,0
903230100,1Fl,PConc,Y,740.0,0.0,1.0,TA,BrkSide,1924,100000,2.0,0,1706.0,Y,Fa,TA,TA,None,TA,0
903230110,1Fl,BrkTil,Y,497.0,1.0,1.0,TA,BrkSide,1920,115000,1.0,180,1284.0,Y,TA,TA,TA,Gd,Fa,0
903230120,1Fl,PConc,Y,0.0,0.0,1.0,TA,BrkSide,1946,79000,1.0,0,0.0,Y,TA,TA,None,None,TA,0
903231010,1Fl,BrkTil,Y,927.0,0.0,1.5,TA,BrkSide,1936,141500,2.0,112,1539.0,Y,TA,TA,TA,None,TA,0
903231030,1Fl,BrkTil,Y,884.0,0.0,1.0,Ex,BrkSide,1935,133000,1.0,174,1573.0,Y,Gd,TA,TA,None,TA,0
903231050,1Fl,BrkTil,Y,884.0,0.0,1.0,Ex,BrkSide,1939,113000,1.0,136,884.0,Y,TA,Gd,TA,None,TA,0
903231060,1Fl,BrkTil,N,264.0,0.0,1.0,Fa,BrkSide,1936,60000,0.0,0,800.0,N,Fa,Fa,Fa,Po,None,0
903231070,1Fl,PConc,Y,816.0,0.0,1.0,TA,BrkSide,1934,114500,2.0,112,816.0,Y,TA,TA,TA,Gd,TA,0
903231080,1Fl,PConc,Y,624.0,0.5,1.0,Ex,BrkSide,1929,123000,1.0,445,1216.0,Y,TA,TA,TA,None,TA,0
903231090,1Fl,BrkTil,Y,809.0,1.0,1.5,Gd,BrkSide,1938,126000,2.0,309,1461.0,Y,TA,TA,TA,Gd,TA,0
903231130,1Fl,BrkTil,Y,506.0,1.0,1.0,TA,BrkSide,1931,105000,1.0,48,1084.0,Y,TA,TA,TA,None,Fa,0
903231180,1Fl,BrkTil,Y,624.0,1.0,1.0,Ex,BrkSide,1939,132000,1.0,0,1370.0,Y,TA,TA,TA,None,TA,0
903231190,1Fl,BrkTil,Y,896.0,0.0,1.0,Gd,BrkSide,1936,115000,1.0,314,1344.0,Y,TA,TA,TA,None,Fa,0
903232030,1Fl,CBlock,P,0.0,0.0,1.0,Gd,BrkSide,1945,81300,1.0,48,808.0,N,TA,TA,None,None,TA,0
903232060,1Fl,BrkTil,Y,960.0,0.0,1.0,Gd,BrkSide,1925,115000,1.0,66,995.0,Y,TA,TA,TA,None,TA,0
903232090,1Fl,PConc,P,1078.0,0.0,2.0,TA,BrkSide,1930,162900,2.0,0,1573.0,Y,TA,TA,TA,Gd,TA,0
903232100,1Fl,BrkTil,Y,966.0,0.0,1.0,Ex,BrkSide,1930,131750,1.0,270,1426.0,Y,TA,TA,TA,Gd,Fa,0
903232170,1Fl,Slab,N,0.0,0.0,1.0,Gd,BrkSide,1947,80500,0.0,0,912.0,N,TA,TA,None,None,None,0
903232190,1Fl,CBlock,P,252.0,0.0,1.0,Gd,BrkSide,1936,123900,2.0,338,1316.0,Y,TA,TA,Fa,None,TA,0
903233030,1Fl,BrkTil,Y,405.0,1.0,1.0,Gd,BrkSide,1926,132500,2.0,25,1632.0,Y,Gd,TA,TA,None,TA,0
903233050,2Fl,BrkTil,N,939.0,0.0,1.5,Ex,BrkSide,1920,137500,1.0,174,1513.0,Y,TA,TA,TA,None,Fa,0
903233080,1Fl,BrkTil,Y,449.0,0.0,2.0,TA,BrkSide,1939,150000,2.0,20,2549.0,Y,TA,TA,TA,Gd,TA,0
903233100,1Fl,BrkTil,Y,1042.0,0.0,1.0,Ex,BrkSide,1928,149000,1.0,0,1576.0,Y,TA,TA,TA,Gd,TA,0
903233120,1Fl,BrkTil,Y,480.0,0.0,2.0,TA,BrkSide,1930,138400,2.0,10,1984.0,Y,TA,TA,TA,Gd,TA,0
903233140,1Fl,BrkTil,Y,832.0,0.0,1.0,Ex,BrkSide,1929,132000,2.0,160,854.0,Y,TA,TA,TA,None,TA,0
903233180,1Fl,BrkTil,Y,459.0,0.0,1.0,TA,BrkSide,1931,127500,1.0,120,1792.0,Y,TA,TA,Fa,Gd,TA,0
903233220,1Fl,BrkTil,Y,741.0,0.0,1.0,Gd,BrkSide,1930,110000,1.0,55,1324.0,Y,Gd,TA,TA,None,Fa,0
903234030,1Fl,BrkTil,Y,706.0,0.0,1.0,Gd,OldTown,1925,110500,2.0,286,1500.0,Y,Gd,TA,TA,Gd,TA,0
903234050,1Fl,BrkTil,Y,164.0,1.0,1.0,TA,OldTown,1923,109500,1.0,128,2028.0,Y,TA,TA,Fa,Gd,TA,0
903234090,2Fl,BrkTil,Y,897.0,0.0,2.0,TA,OldTown,1923,123500,2.0,194,2105.0,Y,TA,TA,TA,None,TA,0
903234160,1Fl,BrkTil,Y,960.0,0.0,1.0,TA,BrkSide,1926,102000,1.0,128,986.0,N,TA,TA,TA,Gd,TA,0
903234220,1Fl,BrkTil,Y,679.0,0.0,2.0,TA,BrkSide,1938,150000,1.0,373,1855.0,Y,TA,TA,Fa,Gd,Fa,0
903235010,2Fl,BrkTil,Y,611.0,0.0,2.0,Ex,BrkSide,1920,128000,2.0,84,1362.0,Y,TA,TA,Fa,None,TA,0
903235020,1Fl,CBlock,Y,0.0,0.0,1.0,Gd,BrkSide,1921,89000,1.0,129,1232.0,Y,TA,TA,TA,None,TA,0
903235100,1Fl,BrkTil,Y,520.0,0.0,1.0,Fa,BrkSide,1927,68500,1.0,136,520.0,N,Fa,TA,TA,None,Fa,0
903236010,1Fl,CBlock,Y,295.0,1.0,1.0,TA,BrkSide,1948,127000,1.0,0,1662.0,Y,TA,TA,TA,None,TA,0
903236040,1Fl,BrkTil,P,938.0,1.0,1.0,TA,BrkSide,1925,126500,3.0,105,1206.0,Y,TA,TA,TA,None,Fa,0
903236130,2Fl,CBlock,Y,1100.0,0.0,2.5,Ex,OldTown,1918,200000,1.0,152,2264.0,Y,TA,TA,TA,None,TA,0
903236200,1Fl,BrkTil,Y,993.0,0.0,1.0,TA,BrkSide,1922,113000,1.0,116,1048.0,Y,TA,TA,Fa,Gd,TA,0
903400030,1Fl,BrkTil,N,816.0,0.0,1.0,TA,BrkSide,1925,109000,1.0,280,816.0,Y,TA,TA,TA,None,Fa,0
903400040,2Fl,PConc,N,764.0,0.0,1.0,Ex,BrkSide,1919,180500,2.0,126,1824.0,Y,TA,TA,TA,Gd,TA,0
903400180,1Fl,BrkTil,N,833.0,0.0,1.5,Gd,BrkSide,1923,207000,2.0,220,1848.0,Y,Gd,TA,TA,Gd,TA,0
903400220,2Fl,BrkTil,Y,844.0,0.0,2.0,Gd,BrkSide,1916,214500,2.0,328,2134.0,N,Gd,TA,TA,None,TA,0
903401020,1Fl,PConc,N,697.0,1.0,2.0,Ex,BrkSide,1925,184000,1.0,100,2149.0,Y,TA,TA,TA,None,TA,0
903401030,1Fl,BrkTil,Y,810.0,0.0,2.0,Ex,BrkSide,1915,162500,2.0,195,1716.0,Y,Gd,TA,TA,None,TA,0
903401050,1Fl,CBlock,N,484.0,1.0,1.0,Gd,BrkSide,1940,145000,1.0,0,1904.0,Y,TA,TA,TA,None,TA,0
903401070,1Fl,PConc,P,768.0,0.0,1.0,Ex,BrkSide,1920,165000,2.0,198,1376.0,Y,Gd,TA,TA,None,TA,0
903425110,2Fl,BrkTil,Y,576.0,0.0,2.0,Gd,OldTown,1921,140000,2.0,87,1710.0,Y,TA,TA,TA,None,TA,0
903425190,1Fl,CBlock,Y,1595.0,0.0,2.0,TA,OldTown,1962,220000,2.0,0,2486.0,Y,TA,TA,TA,Gd,TA,0
903425245,2Fl,BrkTil,Y,728.0,0.0,1.0,TA,BrkSide,1910,167500,2.0,644,2019.0,N,Gd,TA,TA,None,TA,0
903425270,1Fl,PConc,Y,750.0,0.0,1.0,TA,BrkSide,1926,90000,2.0,0,1316.0,Y,TA,TA,TA,None,TA,0
903425280,2Fl,BrkTil,Y,698.0,0.0,1.0,Ex,BrkSide,1915,153575,1.0,259,1396.0,Y,TA,TA,TA,None,TA,0
903425340,DUP2FAM,CBlock,Y,171.0,1.0,1.0,TA,BrkSide,1970,129000,2.0,288,1749.0,N,TA,TA,TA,None,TA,0
903425420,1Fl,BrkTil,N,0.0,1.0,1.0,Ex,BrkSide,1918,130000,1.0,112,1654.0,Y,Fa,TA,Gd,None,TA,0
903426010,2Fl,BrkTil,Y,336.0,1.0,1.5,Gd,OldTown,1929,140000,2.0,70,1680.0,N,Gd,TA,TA,Gd,TA,0
903426160,2Fl,PConc,Y,1046.0,0.0,2.0,Gd,OldTown,1910,160000,1.0,244,2180.0,Y,TA,TA,TA,None,None,0
903426180,1Fl,CBlock,Y,888.0,0.0,1.5,Ex,OldTown,1915,149500,2.0,524,1962.0,Y,TA,TA,TA,TA,TA,0
903426200,2Fl,PConc,N,780.0,0.0,1.5,Ex,OldTown,1912,159900,0.0,512,1560.0,Y,Gd,Gd,TA,None,None,0
903427090,2Fl,PConc,Y,588.0,0.0,1.0,Fa,OldTown,1925,161000,1.0,255,1666.0,Y,Gd,TA,TA,Gd,TA,0
903427120,2Fl,PConc,Y,1048.0,0.0,2.0,Gd,OldTown,1915,155000,2.0,150,1768.0,Y,TA,TA,TA,None,Fa,0
903429010,1Fl,BrkTil,N,796.0,0.0,1.0,Ex,OldTown,1910,127500,1.0,182,1609.0,Y,TA,Gd,Gd,None,Fa,0
903429080,2Fl,PConc,Y,611.0,1.0,1.5,Ex,OldTown,1915,155000,1.0,0,2125.0,Y,Ex,Gd,TA,Gd,Fa,0
903429110,2Fl,BrkTil,N,672.0,0.0,2.0,Fa,OldTown,1915,179900,1.0,52,1944.0,Y,TA,TA,TA,None,TA,0
903430080,2Fl,BrkTil,Y,662.0,0.5,1.0,Ex,OldTown,1920,122000,1.0,112,1324.0,Y,TA,TA,TA,None,TA,0
903430090,1Fl,CBlock,Y,485.0,0.0,1.0,Gd,OldTown,1910,117000,1.0,394,1635.0,Y,Gd,TA,Fa,None,Fa,0
903430130,1Fl,CBlock,N,693.0,0.0,1.0,Fa,OldTown,1941,52500,0.0,20,693.0,N,Fa,TA,TA,None,None,0
903450060,1Fl,PConc,Y,816.0,0.0,1.5,Ex,IDOTRR,1931,169500,1.0,184,2042.0,Y,TA,TA,TA,TA,TA,0
903450110,DUP2FAM,CBlock,Y,0.0,1.0,1.0,TA,IDOTRR,1963,110000,2.0,106,1632.0,N,TA,Fa,TA,None,TA,0
903451090,2Fl,CBlock,Y,198.0,1.0,2.0,Fa,IDOTRR,1927,149000,1.0,213,2452.0,Y,TA,TA,Fa,None,TA,0
903451110,1Fl,PConc,N,637.0,0.0,1.0,Ex,IDOTRR,1930,139400,1.0,205,1108.0,Y,Gd,TA,TA,Gd,TA,0
903452025,1Fl,BrkTil,N,768.0,0.0,1.0,TA,IDOTRR,1930,93850,2.0,84,768.0,Y,TA,Gd,TA,None,TA,0
903452090,2Fl,BrkTil,N,396.0,0.0,1.0,Gd,IDOTRR,1910,116500,1.0,117,1330.0,Y,TA,Fa,Fa,None,TA,0
903453080,SPLIT,CBlock,Y,366.0,0.0,3.0,Fa,IDOTRR,1963,202500,2.0,110,2669.0,Y,TA,TA,TA,Gd,TA,0
903454010,2Fl,PConc,Y,684.0,0.0,1.5,TA,IDOTRR,1914,127000,0.0,251,1355.0,Y,Gd,TA,TA,None,None,0
903454020,1Fl,BrkTil,N,610.0,0.0,1.0,Ex,IDOTRR,1919,72000,0.0,0,819.0,N,Gd,TA,TA,None,None,0
903454060,DUP2FAM,Slab,N,0.0,0.0,2.0,Fa,IDOTRR,1930,55000,0.0,0,1092.0,N,Fa,Fa,None,None,None,0
903454080,1Fl,BrkTil,N,780.0,0.0,2.0,TA,IDOTRR,1937,119500,1.0,0,1376.0,Y,TA,TA,TA,Gd,TA,0
903454090,1Fl,PConc,P,780.0,0.0,1.5,TA,IDOTRR,1937,141000,1.0,288,1375.0,Y,Gd,TA,TA,Gd,TA,0
903454100,1Fl,BrkTil,Y,1272.0,0.0,2.0,TA,IDOTRR,1938,141000,2.0,34,1272.0,Y,TA,TA,TA,Gd,TA,0
903455030,1Fl,BrkTil,Y,880.0,0.0,2.0,Gd,IDOTRR,1915,120000,2.0,117,1308.0,Y,TA,TA,Fa,None,Fa,0
903455090,1Fl,CBlock,Y,803.0,0.0,1.5,Ex,IDOTRR,1938,125500,1.0,255,1360.0,Y,Gd,TA,TA,None,TA,0
903455140,1Fl,CBlock,Y,1040.0,0.0,1.0,Gd,IDOTRR,1925,127500,2.0,132,1040.0,Y,TA,TA,TA,None,TA,0
903456060,1Fl,BrkTil,P,1007.0,0.0,1.0,Fa,IDOTRR,1922,91000,1.0,148,1077.0,N,TA,TA,Fa,Gd,TA,0
903456090,DUP2FAM,CBlock,N,30.0,1.0,1.0,Gd,IDOTRR,1935,84500,0.0,53,1010.0,N,TA,TA,TA,None,None,0
903456110,2Fl,CBlock,Y,224.0,0.0,1.5,Ex,IDOTRR,1950,212300,1.0,501,2704.0,Y,Gd,TA,TA,TA,TA,0
903457040,1Fl,CBlock,N,763.0,0.0,1.5,Gd,IDOTRR,1915,161000,2.0,170,2555.0,Y,TA,TA,Fa,Gd,TA,0
903457130,DUP2FAM,BrkTil,Y,0.0,1.0,2.0,TA,IDOTRR,1958,99500,2.0,0,2123.0,Y,TA,TA,TA,None,TA,0
903458020,2Fl,BrkTil,N,530.0,0.0,1.0,TA,IDOTRR,1920,101000,1.0,144,1111.0,N,Fa,TA,Fa,None,TA,0
903458060,1Fl,CBlock,Y,999.0,1.0,1.0,Ex,IDOTRR,1916,109900,2.0,0,1393.0,Y,TA,TA,TA,None,TA,0
903458110,1Fl,CBlock,N,319.0,0.0,1.0,TA,IDOTRR,1920,89500,0.0,144,1406.0,Y,Fa,TA,TA,None,None,0
903458170,1Fl,CBlock,Y,628.0,0.0,1.0,TA,IDOTRR,1925,103000,2.0,135,1000.0,Y,TA,TA,TA,None,TA,0
903475020,1Fl,CBlock,Y,0.0,1.0,1.0,TA,OldTown,1955,125000,2.0,190,1650.0,Y,TA,TA,TA,None,TA,0
903475040,1Fl,CBlock,Y,360.0,0.0,1.5,TA,OldTown,1941,128500,2.0,237,1214.0,Y,TA,TA,TA,None,TA,0
903475060,DUP2FAM,CBlock,N,925.0,0.0,1.5,TA,OldTown,1910,122000,1.0,264,1889.0,N,TA,Fa,TA,Gd,TA,0
903475100,2Fl,BrkTil,Y,483.0,0.0,1.0,Ex,OldTown,1915,123000,1.0,136,1427.0,Y,Gd,TA,TA,None,TA,0
903476030,DUP2FAM,BrkTil,N,360.0,0.0,2.0,Gd,OldTown,1900,140000,2.0,384,1812.0,Y,Gd,TA,TA,Po,TA,0
903476090,DUP2FAM,BrkTil,N,851.0,0.0,2.5,TA,OldTown,1902,97500,0.0,290,2033.0,N,TA,TA,Fa,None,None,0
903476100,1Fl,BrkTil,N,556.0,0.0,1.0,Ex,OldTown,1930,87000,0.0,0,956.0,Y,TA,TA,TA,TA,None,0
903481100,DUP2FAM,PConc,N,536.0,0.0,2.0,Ex,IDOTRR,1915,82375,0.0,246,1344.0,N,TA,Fa,Fa,None,None,0
903481120,1Fl,BrkTil,Y,1204.0,0.0,1.0,TA,IDOTRR,1927,135000,1.0,148,1666.0,Y,TA,TA,TA,None,Fa,0
903484020,1Fl,CBlock,Y,756.0,0.0,1.0,Ex,IDOTRR,1906,135000,1.0,296,1469.0,Y,TA,TA,TA,None,TA,0
903484080,1Fl,CBlock,N,771.0,0.0,2.0,Fa,IDOTRR,1910,50000,1.0,309,1370.0,Y,TA,Fa,Fa,None,TA,0
903484110,DUP2FAM,CBlock,Y,160.0,1.0,1.5,Ex,IDOTRR,1915,116000,1.0,288,1941.0,Y,TA,TA,TA,None,TA,0
904100030,1Fl,CBlock,Y,477.0,1.0,1.0,TA,Sawyer,1951,137500,1.0,0,1751.0,Y,TA,TA,TA,TA,TA,0
904100040,1Fl,CBlock,Y,210.0,0.0,1.0,Ex,Sawyer,1968,134000,1.0,63,1953.0,Y,TA,TA,TA,TA,TA,0
904100090,DUP2FAM,CBlock,Y,1921.0,0.0,2.0,TA,Sawyer,1964,150000,2.0,180,1921.0,Y,TA,TA,TA,None,TA,0
904100100,2Fl,CBlock,Y,717.0,1.0,1.5,TA,Sawyer,1937,219000,2.0,521,2555.0,Y,TA,TA,TA,Gd,TA,0
904100140,2Fl,CBlock,Y,1032.0,0.0,2.0,Ex,ClearCr,1940,244400,1.0,374,2403.0,Y,TA,TA,TA,TA,TA,0
904100160,1Fl,CBlock,Y,720.0,0.0,2.0,TA,Sawyer,1948,135000,1.0,108,1271.0,Y,TA,TA,TA,Gd,TA,0
904100170,1Fl,Slab,Y,0.0,0.0,1.0,TA,Sawyer,1950,131000,2.0,225,1640.0,Y,TA,TA,None,Gd,TA,0
904100190,1Fl,CBlock,Y,560.0,0.5,1.0,Ex,Sawyer,1946,88750,1.0,24,704.0,Y,Fa,TA,TA,None,TA,0
904101070,1Fl,CBlock,Y,977.0,0.0,3.0,TA,ClearCr,1946,200500,0.0,122,3228.0,Y,Ex,TA,TA,Gd,None,0
904101110,1Fl,CBlock,Y,656.0,0.0,2.0,Gd,ClearCr,1959,173000,1.0,132,2441.0,Y,TA,TA,TA,Gd,TA,0
904101170,1Fl,CBlock,N,0.0,0.0,2.0,TA,ClearCr,1959,134432,2.0,59,1588.0,Y,TA,TA,None,Gd,TA,0
904300150,1Fl,BrkTil,N,689.0,0.0,1.5,Gd,ClearCr,1917,107500,1.0,248,1224.0,N,Po,TA,Fa,None,Fa,0
904301060,DUP2FAM,CBlock,Y,0.0,3.0,3.0,TA,Edwards,1987,179000,0.0,120,2400.0,Y,TA,TA,Gd,None,None,0
904301100,DUP2FAM,PConc,N,0.0,2.0,2.0,TA,Edwards,1978,159900,1.0,0,2304.0,Y,TA,TA,Gd,None,TA,0
904301375,1Fl,BrkTil,Y,333.0,1.0,0.5,Gd,Edwards,1922,61000,0.0,0,1254.0,N,Fa,Fa,Fa,None,None,0
904301410,1Fl,Slab,Y,0.0,0.0,1.0,TA,Edwards,1935,125000,1.0,121,1032.0,N,TA,TA,None,TA,TA,0
904302010,DUP2FAM,CBlock,Y,187.0,1.0,1.0,TA,SWISU,1942,108500,1.0,88,1767.0,N,TA,TA,TA,None,TA,0
904302020,1Fl,BrkTil,P,830.0,0.0,1.0,Gd,SWISU,1936,80000,1.0,108,879.0,Y,TA,TA,TA,None,TA,0
904302030,1Fl,PConc,Y,190.0,1.0,2.0,Ex,SWISU,2004,157000,1.0,120,1956.0,Y,TA,TA,Gd,None,TA,0
904302260,DUP2FAM,BrkTil,N,186.0,1.0,1.0,TA,SWISU,1915,100000,0.0,168,2418.0,N,TA,Fa,TA,None,None,0
904350045,1Fl,CBlock,Y,232.0,0.0,1.0,Ex,SWISU,1940,95000,1.0,45,1287.0,N,TA,TA,TA,None,TA,0
904351200,2Fl,BrkTil,Y,121.0,1.0,2.0,TA,Edwards,1925,103600,1.0,147,1920.0,N,TA,TA,TA,None,TA,0
904351240,1Fl,PConc,N,585.0,1.0,2.0,TA,Edwards,1934,63000,1.0,0,1112.0,N,TA,TA,TA,None,Po,0
904351280,DUP2FAM,BrkTil,Y,112.0,1.0,2.0,Gd,Edwards,1940,127500,0.0,140,1887.0,Y,TA,TA,TA,None,None,0
904352190,DUP2FAM,BrkTil,P,120.0,1.0,2.0,Gd,SWISU,1910,114900,2.0,200,2416.0,Y,TA,TA,TA,Gd,TA,0
905100030,1Fl,CBlock,Y,504.0,0.0,1.5,Gd,Sawyer,1963,148000,2.0,82,1929.0,Y,TA,TA,TA,Po,TA,0
905100060,DUP2FAM,CBlock,Y,0.0,1.0,1.0,TA,Sawyer,1963,130000,1.0,216,1924.0,Y,TA,TA,TA,None,TA,0
905100080,SPLIT,CBlock,Y,635.0,1.0,1.0,Gd,Sawyer,1964,158450,2.0,180,2237.0,Y,TA,TA,TA,TA,TA,0
905101070,1Fl,CBlock,N,348.0,1.0,1.0,TA,Sawyer,1964,115400,2.0,0,1662.0,Y,TA,TA,TA,None,TA,0
905101100,1Fl,CBlock,N,780.0,0.0,1.0,Gd,Sawyer,1875,94000,0.0,176,1020.0,N,TA,TA,TA,None,None,0
905101200,1Fl,CBlock,Y,126.0,1.0,1.0,Gd,Sawyer,1961,118500,1.0,103,1932.0,Y,TA,TA,TA,None,TA,0
905101260,SPLIT,CBlock,Y,76.0,0.5,2.0,Ex,Sawyer,1963,175000,2.0,402,1908.0,Y,TA,TA,TA,TA,TA,0
905101300,DUP2FAM,CBlock,Y,1128.0,2.0,2.0,TA,Sawyer,1967,136000,0.0,58,2536.0,N,TA,Fa,TA,None,None,0
905101310,DUP2FAM,CBlock,Y,1768.0,0.0,2.0,TA,Sawyer,1968,136500,0.0,0,1768.0,N,TA,TA,TA,None,None,0
905101330,DUP2FAM,Slab,Y,0.0,0.0,2.0,TA,Sawyer,1967,90000,2.0,0,1296.0,Y,TA,TA,None,None,TA,0
905101450,1Fl,CBlock,Y,396.0,0.5,1.0,TA,Sawyer,1963,154500,1.0,192,1731.0,Y,TA,TA,TA,None,TA,0
905101490,1Fl,PConc,Y,470.0,1.0,1.0,TA,Sawyer,1963,139000,2.0,80,1772.0,Y,TA,TA,TA,None,TA,0
905102010,SPLIT,CBlock,Y,190.0,0.5,2.0,TA,Sawyer,1964,165000,2.0,0,1810.0,Y,TA,Gd,TA,Po,TA,0
905102060,DUP2FAM,PConc,Y,198.0,1.0,1.5,Ex,Sawyer,1965,131500,2.0,0,1880.0,Y,TA,TA,TA,None,TA,0
905102170,1Fl,CBlock,Y,134.0,1.0,1.0,Ex,Sawyer,1965,129500,1.0,0,1946.0,Y,TA,TA,TA,None,TA,0
905103030,SPLIT,CBlock,Y,480.0,1.0,1.0,TA,Sawyer,1978,157500,2.0,168,1624.0,Y,TA,TA,TA,Fa,TA,0
905103040,2Fl,CBlock,Y,192.0,0.0,2.5,Gd,Sawyer,1978,172500,2.0,243,2409.0,Y,TA,TA,TA,TA,TA,0
905103060,1Fl,CBlock,Y,90.0,1.0,1.5,TA,Sawyer,1957,121500,2.0,95,2694.0,Y,TA,TA,TA,Gd,TA,0
905103110,1Fl,CBlock,Y,30.0,1.0,1.0,TA,Sawyer,1966,123000,1.0,90,2050.0,Y,TA,TA,TA,None,TA,0
905103130,1Fl,CBlock,Y,285.0,0.5,1.0,TA,Sawyer,1967,153600,2.0,362,1843.0,Y,TA,TA,TA,TA,TA,0
905103140,SPLIT,CBlock,Y,285.0,1.0,1.0,Ex,Sawyer,1966,164500,2.0,468,2199.0,Y,TA,TA,TA,Fa,TA,0
905103180,SPLIT,CBlock,Y,456.0,0.5,1.0,TA,Sawyer,1964,132000,1.0,77,1390.0,Y,TA,TA,TA,None,TA,0
905104030,SPLIT,CBlock,Y,0.0,1.0,1.0,Gd,Sawyer,1966,129000,1.0,252,1727.0,Y,TA,TA,TA,None,TA,0
905104090,1Fl,CBlock,Y,340.0,0.0,1.0,TA,Sawyer,1966,125000,1.0,0,1448.0,Y,TA,TA,TA,None,TA,0
905104110,1Fl,CBlock,Y,234.0,1.0,1.0,Ex,Sawyer,1967,145000,1.0,204,1750.0,Y,Gd,TA,TA,None,TA,0
905104180,1Fl,CBlock,Y,192.0,1.0,1.0,Ex,Sawyer,1967,130000,2.0,0,1596.0,Y,Gd,TA,TA,None,TA,0
905104210,1Fl,CBlock,Y,70.0,0.0,1.0,TA,Sawyer,1967,125000,1.0,0,1754.0,Y,TA,TA,TA,Fa,TA,0
905104240,DUP2FAM,CBlock,Y,20.0,1.0,1.0,Gd,Sawyer,1971,119900,2.0,138,1616.0,Y,TA,TA,TA,None,TA,0
905105010,1Fl,CBlock,Y,286.0,1.0,1.0,Gd,Sawyer,1966,142500,1.0,88,1832.0,Y,TA,TA,TA,None,TA,0
905105040,1Fl,CBlock,Y,420.0,0.0,1.0,TA,Sawyer,1968,115000,1.0,0,1353.0,Y,TA,TA,TA,None,TA,0
905105070,1Fl,CBlock,Y,204.0,1.0,1.0,Ex,Sawyer,1968,154000,1.0,496,1916.0,Y,Gd,TA,TA,TA,TA,0
905105170,1Fl,CBlock,Y,300.0,1.0,1.0,TA,Sawyer,1967,134500,2.0,132,1586.0,Y,TA,TA,TA,None,TA,0
905105190,1Fl,PConc,Y,414.0,0.0,1.0,Ex,Sawyer,1967,130000,1.0,64,1349.0,Y,Gd,TA,TA,None,TA,0
905105200,1Fl,CBlock,Y,150.0,1.0,1.0,Ex,Sawyer,1966,137900,1.0,0,1606.0,Y,Gd,TA,TA,None,TA,0
905105260,1Fl,CBlock,Y,192.0,1.0,1.0,Ex,Sawyer,1966,127000,1.0,0,1718.0,Y,TA,TA,TA,None,TA,0
905106140,2Fl,CBlock,Y,292.0,0.0,1.5,TA,Sawyer,1969,158000,1.0,415,1723.0,Y,TA,TA,TA,None,TA,0
905106150,1Fl,CBlock,Y,402.0,0.0,1.0,Gd,Sawyer,1968,129000,2.0,0,1386.0,Y,TA,TA,TA,Po,TA,0
905106170,1Fl,CBlock,Y,89.0,1.0,1.0,Ex,Sawyer,1968,137250,1.0,226,1639.0,Y,TA,TA,TA,None,TA,0
905106210,1Fl,CBlock,Y,378.0,0.0,1.5,TA,Sawyer,1968,158000,1.0,466,1832.0,Y,TA,TA,TA,Fa,TA,0
905107070,2Fl,CBlock,Y,463.0,0.0,1.5,TA,Sawyer,1978,149500,2.0,0,1609.0,Y,TA,TA,TA,TA,TA,0
905107110,DUP2FAM,CBlock,Y,0.0,1.0,1.0,TA,Sawyer,1978,160250,2.0,0,2692.0,Y,TA,TA,TA,TA,TA,0
905107140,1Fl,CBlock,Y,660.0,0.0,1.5,Ex,Sawyer,1977,143500,2.0,138,1285.0,Y,TA,TA,TA,TA,TA,0
905107220,1Fl,CBlock,Y,0.0,1.0,1.5,TA,Sawyer,1967,165000,2.0,284,2634.0,Y,TA,TA,TA,TA,TA,0
905107240,1Fl,CBlock,Y,891.0,0.0,2.5,Gd,Sawyer,1968,180000,2.0,276,2291.0,Y,TA,TA,TA,TA,TA,0
905107250,2Fl,CBlock,Y,0.0,0.0,1.5,Ex,Sawyer,1968,163000,2.0,230,2160.0,Y,TA,TA,Gd,TA,TA,0
