PID,SalePrice,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Pool,PorchArea,TotalBath
903401050,145000,50,51.5,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,5,5,1940,1982,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,399.0,Unf,0.0,484.0,GasA,Gd,Y,SBrkr,988,517,0,3,1,TA,8,Typ,0,None,Detchd,Unf,1.0,240.0,TA,TA,N,0,None,None,None,0,7,2008,WD ,Normal,No,0,2.0
903401070,165000,50,60.0,8850,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,6,7,1920,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,768.0,GasA,Ex,Y,SBrkr,752,624,0,3,1,Gd,7,Typ,0,None,Detchd,Unf,2.0,576.0,TA,TA,P,0,None,None,None,0,2,2007,WD ,Normal,No,198,1.0
903425110,140000,70,50.0,10300,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,7,6,1921,1950,Gable,CompShg,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,GasA,Gd,Y,SBrkr,902,808,0,3,1,TA,9,Typ,0,None,Detchd,Unf,2.0,480.0,TA,TA,Y,12,None,GdPrv,None,0,4,2010,WD ,Normal,No,75,2.0
903425190,220000,50,90.0,33120,Pave,None,IR3,Lvl,AllPub,Inside,Gtl,OldTown,RRAn,6,5,1962,1962,Gable,CompShg,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1595.0,GasA,TA,Y,SBrkr,1611,875,0,5,1,TA,8,Typ,1,Gd,Detchd,Unf,2.0,576.0,TA,TA,Y,0,None,None,None,0,10,2006,WD ,Normal,No,0,2.0
903425245,167500,70,60.0,11414,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,7,8,1910,1993,Gable,CompShg,HdBoard,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,GasA,TA,N,SBrkr,1136,883,0,3,1,Gd,8,Typ,0,None,Detchd,Unf,2.0,532.0,TA,TA,Y,509,None,GdPrv,None,0,10,2009,WD ,Normal,No,135,1.0
903425270,90000,50,60.0,8550,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,5,5,1926,1950,Gable,CompShg,HdBoard,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,750.0,GasA,TA,Y,SBrkr,960,356,0,4,1,TA,7,Typ,0,None,Detchd,Unf,2.0,576.0,TA,TA,Y,0,None,None,None,0,10,2007,ConLw,Family,No,0,1.0
903425280,153575,70,60.0,8730,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,6,7,1915,2003,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,698.0,GasA,Ex,Y,FuseA,698,698,0,3,1,TA,7,Typ,0,None,Detchd,Unf,1.0,384.0,TA,TA,Y,0,None,None,None,0,7,2007,WD ,Normal,No,259,1.0
903425340,129000,190,60.0,9873,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,4,5,1970,1970,Gable,CompShg,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789.0,Unf,0.0,171.0,GasW,TA,N,SBrkr,960,0,0,3,1,TA,6,Typ,0,None,Detchd,Unf,2.0,576.0,TA,TA,Y,0,None,None,None,0,5,2006,WD ,Normal,No,288,2.0
903425420,130000,30,55.0,10267,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,6,7,1918,2000,Gable,CompShg,Stucco,None,0.0,TA,Gd,BrkTil,TA,Gd,Mn,Rec,210.0,ALQ,606.0,0.0,GasA,Ex,Y,SBrkr,838,0,0,2,1,Fa,5,Typ,0,None,Detchd,Fin,1.0,275.0,TA,TA,N,0,None,MnWw,None,0,5,2008,WD ,Normal,No,112,2.0
903426010,140000,70,60.0,5700,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,7,6,1929,1990,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,336.0,Unf,0.0,336.0,GasA,Gd,N,FuseA,672,672,0,3,1,Gd,6,Typ,1,Gd,Attchd,Unf,2.0,456.0,TA,TA,Y,0,None,GdPrv,None,0,9,2007,WD ,Normal,No,70,2.5
903426160,160000,60,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,6,8,1910,1983,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,Rec,196.0,Unf,0.0,1046.0,GasA,Gd,Y,SBrkr,1242,742,0,5,1,TA,8,Typ,0,None,Detchd,None,1.0,360.0,None,None,Y,64,None,MnPrv,Shed,1000,9,2008,WD ,Normal,No,180,2.0
903426180,149500,50,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,4,5,1915,1950,Gable,CompShg,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,888.0,GasA,Ex,Y,SBrkr,888,1074,0,4,1,TA,9,Typ,1,TA,Detchd,Unf,2.0,572.0,TA,TA,Y,160,None,GdPrv,None,0,6,2010,WD ,Normal,No,364,1.5
903426200,159900,70,60.0,12900,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,6,8,1912,2009,Gable,CompShg,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,780.0,GasA,Ex,Y,SBrkr,780,780,0,3,1,Gd,7,Typ,0,None,None,None,0.0,0.0,None,None,N,344,None,None,None,0,5,2010,WD ,Normal,No,168,1.5
903427090,161000,70,60.0,5100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,8,7,1925,1996,Hip,CompShg,Stucco,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,588.0,GasA,Fa,Y,SBrkr,833,833,0,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,1.0,228.0,TA,TA,Y,192,None,MnPrv,None,0,6,2008,WD ,Normal,No,63,1.0
903427120,155000,70,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,6,6,1915,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1048.0,GasA,Gd,Y,FuseA,1048,720,0,3,1,TA,8,Typ,0,None,Detchd,Unf,2.0,576.0,Fa,Fa,Y,0,None,None,None,0,6,2009,WD ,Normal,No,150,2.0
903429010,127500,50,63.0,4347,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,6,8,1910,1950,Gambrel,CompShg,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,Gd,No,Unf,0.0,Unf,0.0,796.0,GasA,Ex,Y,SBrkr,825,784,0,3,1,TA,7,Typ,0,None,Detchd,Unf,1.0,228.0,Fa,Fa,N,0,None,None,None,0,6,2008,WD ,Normal,No,182,1.0
903429080,155000,70,50.0,2500,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,7,8,1915,2005,Gable,CompShg,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299.0,Unf,0.0,611.0,GasA,Ex,Y,SBrkr,916,910,0,4,1,Ex,7,Min2,1,Gd,Attchd,Unf,1.0,164.0,Fa,Fa,Y,0,None,None,None,0,6,2009,WD ,Normal,No,0,2.5
903429110,179900,70,68.0,9928,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,7,8,1915,1994,Gable,CompShg,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,672.0,GasA,Fa,Y,SBrkr,1272,672,0,3,1,TA,8,Min2,0,None,Detchd,Unf,1.0,216.0,TA,TA,N,24,None,None,Shed,400,6,2009,WD ,Normal,No,28,2.0
903430080,122000,70,52.0,3068,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,6,8,1920,1993,Gable,CompShg,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,GasA,Ex,Y,SBrkr,662,662,0,3,1,TA,6,Typ,0,None,Detchd,Unf,1.0,180.0,TA,TA,Y,0,None,GdPrv,None,0,2,2010,WD ,Normal,No,112,1.5
903430090,117000,50,59.0,5310,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,6,8,1910,2003,Hip,CompShg,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,485.0,GasA,Gd,Y,SBrkr,1001,634,0,2,1,Gd,5,Typ,0,None,Attchd,Unf,1.0,255.0,Fa,TA,Y,394,None,None,None,0,6,2006,WD ,Normal,No,0,1.0
903430130,52500,30,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,4,4,1941,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,693.0,Grav,Fa,N,FuseA,693,0,0,2,1,Fa,4,Typ,0,None,None,None,0.0,0.0,None,None,N,0,None,None,None,0,3,2006,WD ,Normal,No,20,1.0
903450060,169500,50,60.0,7758,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,7,4,1931,1950,Gable,CompShg,Stucco,BrkFace,600.0,TA,Fa,PConc,TA,TA,No,LwQ,224.0,Unf,0.0,816.0,GasA,Ex,Y,FuseF,1226,592,0,4,1,TA,7,Typ,2,TA,Detchd,Unf,1.0,240.0,TA,TA,Y,0,None,None,None,0,6,2007,WD ,Normal,No,184,1.5
903450110,110000,90,110.0,8472,Grvl,None,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,5,5,1963,1963,Gable,CompShg,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104.0,GLQ,712.0,0.0,GasA,TA,N,SBrkr,816,0,0,2,1,TA,5,Typ,0,None,CarPort,Unf,2.0,516.0,TA,TA,Y,106,None,None,None,0,5,2010,WD ,Normal,No,0,2.0
903451090,149000,70,57.0,6876,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,6,5,1927,1950,Gable,CompShg,Plywood,None,0.0,TA,TA,CBlock,TA,Fa,No,BLQ,522.0,Unf,0.0,198.0,GasA,Fa,Y,SBrkr,1146,784,0,4,1,TA,8,Typ,0,None,Attchd,Unf,1.0,316.0,TA,TA,Y,0,None,MnPrv,None,0,8,2009,WD ,Normal,No,213,3.0
903451110,139400,45,57.0,7449,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,7,7,1930,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,637.0,GasA,Ex,Y,FuseF,1108,0,0,3,1,Gd,6,Typ,1,Gd,Attchd,Unf,1.0,280.0,TA,TA,N,0,None,GdPrv,None,0,6,2007,WD ,Normal,No,205,1.0
903452025,93850,30,60.0,6291,Grvl,None,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,6,6,1930,1950,Gable,CompShg,Stucco,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,GasA,TA,Y,SBrkr,768,0,0,1,1,TA,4,Typ,0,None,Detchd,Unf,2.0,440.0,TA,TA,N,0,None,None,None,0,7,2008,WD ,Normal,No,84,1.0
903452090,116500,70,60.0,7518,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,5,8,1910,2004,Gable,CompShg,AsbShng,None,0.0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,396.0,GasA,Gd,Y,SBrkr,665,665,0,3,1,TA,7,Typ,0,None,Detchd,Unf,1.0,390.0,TA,TA,N,0,None,MnPrv,None,0,7,2006,WD ,Normal,No,117,1.0
903453080,202500,80,120.0,13200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,6,6,1963,1963,Gable,CompShg,HdBoard,BrkFace,234.0,TA,TA,CBlock,TA,TA,No,BLQ,375.0,Unf,0.0,366.0,GasA,Fa,Y,SBrkr,1497,797,0,5,1,TA,9,Typ,1,Gd,Attchd,Unf,2.0,658.0,TA,TA,Y,0,None,None,None,0,4,2007,WD ,Normal,No,110,3.0
903454010,127000,70,60.0,6882,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,6,7,1914,2006,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,684.0,GasA,TA,Y,SBrkr,773,582,0,3,1,Gd,7,Typ,0,None,None,None,0.0,0.0,None,None,Y,136,None,None,None,0,3,2007,WD ,Normal,No,115,1.5
903454020,72000,30,50.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,4,1919,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,610.0,GasA,Ex,N,FuseA,819,0,0,2,1,Gd,4,Typ,0,None,None,None,0.0,0.0,None,None,N,0,None,None,None,0,9,2006,WD ,Abnorml,No,0,1.0
903454060,55000,190,70.0,5600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,4,5,1930,1950,Hip,CompShg,VinylSd,None,0.0,Fa,Fa,Slab,None,None,None,None,0.0,None,0.0,0.0,GasA,Fa,N,SBrkr,372,720,0,3,2,Fa,7,Mod,0,None,None,None,0.0,0.0,None,None,N,0,None,None,Othr,3500,7,2010,WD ,Normal,No,0,2.0
903454080,119500,50,50.0,8600,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,6,6,1937,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,780.0,GasA,TA,Y,SBrkr,780,596,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1.0,198.0,TA,TA,N,0,None,None,None,0,6,2006,WD ,Normal,No,0,2.0
903454090,141000,50,50.0,9000,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,6,6,1937,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,780.0,GasA,TA,Y,SBrkr,780,595,0,3,1,Gd,6,Typ,1,Gd,Detchd,Unf,1.0,544.0,TA,TA,P,0,None,None,None,0,12,2007,WD ,Normal,No,288,1.5
903454100,141000,50,60.0,6876,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,6,6,1938,1958,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1272.0,GasA,TA,Y,SBrkr,1272,0,697,4,1,TA,9,Min1,1,Gd,Detchd,Unf,2.0,400.0,TA,TA,Y,0,None,None,None,0,11,2008,COD,Normal,No,34,2.0
903455030,120000,50,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,6,1915,1978,Gable,CompShg,HdBoard,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,880.0,GasA,Gd,Y,SBrkr,880,428,0,2,1,TA,6,Typ,0,None,Detchd,Unf,2.0,400.0,Fa,Fa,Y,0,None,None,None,0,4,2008,WD ,Normal,No,117,2.0
903455090,125500,50,60.0,7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,5,6,1938,1995,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,803.0,GasA,Ex,Y,SBrkr,803,557,0,2,1,Gd,6,Typ,0,None,Detchd,Unf,1.0,297.0,TA,TA,Y,0,None,MnPrv,None,0,7,2006,WD ,Normal,No,255,1.5
903455140,127500,30,60.0,7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,6,7,1925,1992,Gable,CompShg,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1040.0,GasA,Gd,Y,SBrkr,1040,0,0,2,1,TA,5,Typ,0,None,Detchd,Unf,2.0,320.0,TA,TA,Y,0,None,None,None,0,7,2008,WD ,Normal,No,132,1.0
903456060,91000,30,60.0,9786,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,3,4,1922,1950,Hip,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1007.0,GasA,Fa,N,SBrkr,1077,0,0,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1.0,210.0,TA,Fa,P,0,None,None,None,0,5,2006,WD ,Normal,No,148,1.0
903456090,84500,190,60.0,6780,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,6,8,1935,1982,Gable,CompShg,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,490.0,Unf,0.0,30.0,GasA,Gd,N,SBrkr,520,0,234,2,1,TA,5,Typ,0,None,None,None,0.0,0.0,None,None,N,53,None,None,None,0,6,2006,WD ,Normal,No,0,2.0
903456110,212300,60,60.0,9780,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,7,9,1950,2005,Gable,CompShg,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,LwQ,354.0,Rec,398.0,224.0,GasA,Ex,Y,SBrkr,976,976,0,4,1,Gd,8,Typ,2,TA,Detchd,Fin,1.0,299.0,TA,TA,Y,285,None,None,None,0,4,2007,WD ,Normal,No,216,1.5
903457040,161000,50,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,6,5,1915,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,375.0,Unf,0.0,763.0,GasA,Gd,Y,SBrkr,1138,1042,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,2.0,720.0,TA,TA,N,0,None,None,None,0,5,2007,WD ,Normal,No,170,1.5
903457130,99500,190,52.0,4330,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,4,6,1958,1958,Gable,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Rec,681.0,ALQ,127.0,0.0,GasA,TA,Y,SBrkr,838,477,0,3,1,TA,5,Typ,0,None,Detchd,RFn,2.0,436.0,TA,TA,Y,0,None,None,None,0,2,2007,COD,Abnorml,No,0,3.0
903458020,101000,75,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,7,1920,1996,Gable,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,530.0,GasA,TA,N,SBrkr,581,530,0,3,1,Fa,6,Typ,0,None,Detchd,Unf,1.0,288.0,TA,TA,N,0,None,None,None,0,3,2007,WD ,Normal,No,144,1.0
903458060,109900,30,40.0,4800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,4,7,1916,1990,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197.0,Unf,0.0,999.0,GasA,Ex,Y,FuseA,1196,0,0,2,1,TA,5,Typ,0,None,Detchd,Unf,2.0,440.0,TA,TA,Y,0,None,None,None,0,7,2007,WD ,Normal,No,0,2.0
903458110,89500,50,60.0,7920,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,6,7,1920,1950,Gable,CompShg,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,319.0,GasA,TA,Y,FuseA,1035,371,0,3,1,Fa,6,Typ,0,None,None,None,0.0,0.0,None,None,N,0,None,MnPrv,None,0,3,2008,WD ,Normal,No,144,1.0
903458170,103000,30,52.0,6240,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,4,5,1925,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,152.0,Unf,0.0,628.0,GasA,TA,Y,FuseA,848,0,360,2,1,TA,5,Typ,0,None,Detchd,Unf,2.0,539.0,TA,TA,Y,0,None,None,None,0,1,2009,WD ,Normal,No,135,1.0
903475020,125000,20,49.0,8235,Pave,None,IR1,HLS,AllPub,Inside,Gtl,OldTown,Feedr,5,7,1955,1995,Gable,CompShg,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,180.0,Rec,645.0,0.0,GasA,TA,Y,SBrkr,825,0,0,2,1,TA,4,Typ,0,None,Detchd,RFn,2.0,720.0,TA,TA,Y,140,None,MnPrv,None,0,6,2008,WD ,Normal,No,50,2.0
903475040,128500,50,60.0,12358,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,5,6,1941,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,360.0,Unf,0.0,360.0,GasA,TA,Y,SBrkr,854,0,528,2,1,TA,7,Typ,0,None,Detchd,Unf,2.0,660.0,TA,TA,Y,237,None,None,None,0,5,2007,WD ,Normal,No,0,1.5
903475060,122000,190,60.0,10120,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,7,4,1910,1950,Hip,CompShg,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,925.0,GasA,TA,N,FuseF,964,925,0,4,2,TA,9,Typ,1,Gd,Detchd,Unf,1.0,308.0,TA,TA,N,0,None,MnPrv,None,0,1,2007,WD ,Normal,No,264,1.5
903475100,123000,70,60.0,5775,Pave,None,IR2,Bnk,AllPub,Corner,Mod,OldTown,Feedr,6,7,1915,2002,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,483.0,GasA,Ex,Y,SBrkr,741,686,0,3,1,Gd,7,Typ,0,None,Attchd,Unf,1.0,379.0,TA,TA,Y,0,None,None,None,0,2,2009,WD ,Normal,No,136,1.0
903476030,140000,190,76.0,7630,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,5,9,1900,1996,Gable,CompShg,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,360.0,GasA,Gd,Y,SBrkr,1032,780,0,4,2,Gd,8,Typ,1,Po,Detchd,Unf,2.0,672.0,TA,TA,N,344,None,MnPrv,None,0,5,2010,WD ,Normal,No,40,2.0
903476090,97500,190,41.0,5852,Pave,None,IR3,Bnk,AllPub,Corner,Gtl,OldTown,Feedr,7,5,1902,2000,Gable,CompShg,MetalSd,Stone,188.0,TA,Fa,BrkTil,TA,Fa,No,Rec,169.0,Unf,0.0,851.0,GasA,TA,N,FuseF,978,886,0,6,1,TA,9,Typ,0,None,None,None,0.0,0.0,None,None,N,0,None,None,None,0,5,2009,WD ,Normal,No,290,2.5
903476100,87000,45,55.0,4388,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,5,7,1930,1950,Gable,CompShg,WdShing,None,0.0,TA,Gd,BrkTil,TA,TA,No,LwQ,116.0,Unf,0.0,556.0,GasA,Ex,Y,SBrkr,840,0,0,3,1,TA,5,Typ,1,TA,None,None,0.0,0.0,None,None,N,0,None,None,None,0,6,2007,WD ,Normal,No,0,1.0
903481100,82375,190,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,3,3,1915,1950,Gable,CompShg,AsphShn,None,0.0,Fa,Fa,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,536.0,GasA,Ex,N,FuseF,808,536,0,3,2,TA,8,Typ,0,None,None,None,0.0,0.0,None,None,N,42,None,None,None,0,5,2008,WD ,Normal,No,204,2.0
903481120,135000,50,60.0,5160,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,6,6,1927,1950,Gable,CompShg,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1204.0,GasA,TA,Y,FuseA,1204,462,0,3,1,TA,4,Typ,0,None,Detchd,Unf,1.0,384.0,Fa,TA,Y,0,None,None,None,0,8,2009,WD ,Normal,No,148,1.0
903484020,135000,50,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,6,7,1906,1995,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,GasA,Ex,Y,SBrkr,756,713,0,3,1,TA,7,Typ,0,None,Detchd,Unf,1.0,216.0,TA,TA,Y,57,None,MnPrv,None,0,6,2008,WD ,Normal,No,239,1.0
903484080,50000,50,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,4,1,1910,1950,Gable,CompShg,Wd Sdng,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,771.0,GasA,Fa,Y,SBrkr,866,504,114,3,1,TA,6,Sal,0,None,Detchd,Unf,1.0,264.0,TA,Fa,N,14,None,None,None,0,9,2007,COD,Abnorml,No,295,2.0
903484110,116000,190,60.0,10320,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Artery,6,7,1915,1965,Gable,CompShg,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,276.0,ALQ,262.0,160.0,GasA,Ex,Y,FuseF,754,649,0,3,1,TA,7,Typ,0,None,Detchd,Unf,1.0,308.0,TA,TA,Y,0,None,None,None,0,2,2009,WD ,Normal,No,288,2.5
904100030,137500,50,82.0,12375,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,5,5,1951,1951,Gable,CompShg,HdBoard,Stone,41.0,TA,Fa,CBlock,TA,TA,No,BLQ,329.0,Unf,0.0,477.0,GasA,TA,Y,SBrkr,1081,341,0,3,1,TA,7,Typ,1,TA,Detchd,Unf,1.0,288.0,TA,TA,Y,0,None,GdWo,None,0,6,2006,WD ,Normal,No,0,2.0
