PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Prop_Addr
535476370,1611,167900,60,RL,80,9760,Pave,None,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360,TA,TA,CBlock,TA,TA,Gd,GLQ,674,LwQ,106,0,780,GasA,TA,Y,SBrkr,798,813,0,1,0,1,1,4,1,TA,7,Typ,0,None,Attchd,1964,RFn,2,442,TA,TA,Y,328,128,0,0,189,0,None,None,None,0,6,2008,WD ,Normal,1534 LINDEN DR
535477020,1839,155000,60,RL,70,7700,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,756,756,GasA,TA,Y,SBrkr,1051,788,0,0,0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1966,Unf,2,442,TA,TA,Y,0,124,216,0,0,0,None,None,None,0,6,2010,WD ,Normal,1534 MEADOWLANE AVE
535477060,1348,155000,60,RL,69,7590,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266,TA,TA,CBlock,TA,TA,No,BLQ,512,Unf,0,148,660,GasA,TA,Y,SBrkr,660,688,0,0,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1966,RFn,2,453,TA,TA,Y,188,108,0,0,0,0,None,None,None,0,7,2006,WD ,Normal,1512 MEADOWLANE AVE
535477090,1117,136870,20,RL,69,7590,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1117,1117,GasA,Ex,Y,SBrkr,1117,0,0,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1963,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2008,COD,Normal,1434 MEADOWLANE AVE
535477130,1812,169500,60,RL,69,7590,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288,TA,TA,CBlock,TA,TA,No,ALQ,540,Unf,0,324,864,GasA,TA,Y,SBrkr,876,936,0,0,0,2,0,4,1,TA,8,Typ,1,TA,Attchd,1962,RFn,1,264,TA,TA,Y,0,168,0,0,0,0,None,None,None,0,7,2007,WD ,Normal,1412 MEADOWLANE AVE
535477150,894,109500,20,RL,60,6600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,894,894,GasA,Gd,N,SBrkr,894,0,0,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1962,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2009,WD ,Normal,1402 MEADOWLANE AVE
535477180,864,125500,20,RL,60,6600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,110,BLQ,442,312,864,GasA,Gd,Y,SBrkr,864,0,0,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1962,Unf,1,294,TA,TA,Y,58,0,0,0,0,0,None,None,None,0,12,2007,WD ,Normal,1308 MEADOWLANE AVE
535478010,999,134500,85,RL,69,10205,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,784,Unf,0,141,925,GasA,TA,Y,SBrkr,999,0,0,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1962,Unf,1,300,TA,TA,Y,150,72,0,0,0,0,None,None,None,0,5,2006,WD ,Normal,510 E 14TH ST
535478040,936,130000,85,RL,66,6760,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,734,Unf,0,162,896,GasA,TA,Y,SBrkr,936,0,0,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1962,RFn,1,288,TA,TA,Y,24,90,160,0,0,0,None,None,None,0,10,2007,WD ,Normal,608 E 14TH ST
535478070,1045,120000,20,RL,74,7400,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,809,Unf,0,236,1045,GasA,Gd,Y,SBrkr,1045,0,0,1,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1962,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2006,WD ,Normal,619 E 13TH ST
535478090,864,105000,20,RL,70,7000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,468,Unf,0,396,864,GasA,Gd,Y,SBrkr,864,0,0,0,1,1,0,3,1,TA,5,Typ,0,None,Attchd,1962,Unf,1,336,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,2,2006,WD ,Normal,607 E 13TH ST
902100010,960,103000,30,RM,60,6978,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,850,850,GasA,TA,Y,SBrkr,960,0,0,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1981,RFn,2,576,TA,TA,Y,0,0,116,0,0,0,None,None,None,0,4,2007,WD ,Normal,626 13TH ST
902100030,764,73000,30,RM,30,5232,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,680,680,GasA,Gd,N,FuseP,764,0,0,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1965,Unf,2,504,TA,TA,N,0,0,0,0,0,0,None,None,None,0,6,2008,WD ,Normal,618 13TH ST
902100110,2014,169000,70,RM,62,9856,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0,Gd,Gd,PConc,Fa,TA,No,Unf,0,Unf,0,716,716,GasA,Ex,Y,FuseA,1007,1007,0,0,0,2,0,5,1,TA,8,Typ,0,None,Detchd,1900,Unf,2,624,TA,TA,Y,0,72,167,0,0,0,None,None,None,0,6,2006,WD ,Normal,1203 WILSON AVE
902101010,1224,115000,50,RM,60,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,468,Unf,0,350,818,GasA,TA,Y,SBrkr,818,406,0,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1926,Unf,1,210,TA,TA,N,0,0,116,0,0,0,None,None,None,0,12,2009,WD ,Normal,518 13TH ST
902101050,1668,135000,50,RM,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,Stone,264,TA,TA,CBlock,TA,TA,No,Rec,276,Unf,0,936,1212,GasA,Gd,Y,FuseA,1226,442,0,1,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1948,Unf,1,240,TA,TA,Y,0,0,140,0,0,0,None,None,None,0,5,2006,WD ,Normal,1211 CLARK AVE
902102060,1539,157500,70,RM,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,650,650,GasA,Gd,Y,SBrkr,958,581,0,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,1983,Unf,2,686,Gd,TA,P,70,78,68,0,0,0,None,None,None,0,6,2008,WD ,Normal,1211 BURNETT AVE
902102080,1230,110000,50,RM,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,440,440,GasA,Gd,Y,SBrkr,682,548,0,0,0,1,1,2,1,TA,5,Typ,0,None,Detchd,1966,Unf,2,440,TA,TA,Y,74,0,128,0,0,0,None,MnPrv,None,0,5,2009,WD ,Normal,1203 BURNETT AVE
902103090,1657,111500,50,RM,60,5520,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,Fa,No,LwQ,284,Unf,0,863,1147,GasA,TA,N,SBrkr,1147,510,0,0,0,1,0,4,1,Fa,9,Typ,1,TA,Detchd,1920,Unf,1,162,Fa,Fa,N,0,0,0,0,0,0,None,None,None,0,7,2006,WD ,Normal,1103 WILSON AVE
902103100,1378,128900,50,RM,68,4080,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,901,901,GasA,Gd,Y,SBrkr,861,517,0,0,0,1,0,3,1,Gd,6,Typ,0,None,Detchd,1920,Unf,1,162,Fa,Fa,P,54,0,40,0,0,0,None,None,None,0,6,2009,WD ,Normal,611 11TH ST
902103120,1944,103500,90,RM,57,10307,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6,5,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Mn,LwQ,633,Unf,0,339,972,GasA,Gd,N,FuseA,972,972,0,1,0,2,0,4,2,TA,12,Typ,0,None,Detchd,1920,Unf,2,324,Fa,TA,N,0,28,169,0,0,0,None,None,None,0,6,2009,WD ,Normal,621 11TH ST 619
902103150,1323,122600,50,RM,57,9184,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2005,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,780,780,GasA,Ex,Y,SBrkr,948,375,0,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1948,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2008,WD ,Normal,
902104020,1416,156500,50,RM,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Rec,381,Unf,0,399,780,GasA,Ex,Y,SBrkr,940,476,0,0,1,1,0,3,1,Gd,7,Typ,0,None,Detchd,1956,Unf,2,400,TA,TA,Y,0,24,0,0,0,0,None,None,None,0,6,2006,WD ,Normal,1121 CLARK AVE
902105010,1360,111000,70,RM,80,4800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1910,2003,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,680,680,GasA,Fa,N,SBrkr,680,680,0,0,0,1,0,2,1,TA,6,Typ,0,None,Attchd,1910,Unf,1,330,Fa,TA,Y,192,50,0,0,0,0,None,None,None,0,1,2008,WD ,Normal,418 12TH ST
902105020,2792,256000,50,RM,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,1510,GasW,Ex,Y,SBrkr,1584,1208,0,0,0,2,0,5,1,TA,8,Mod,2,TA,Detchd,1920,Unf,2,520,Fa,TA,Y,0,547,0,0,480,0,None,MnPrv,Shed,1150,6,2008,WD ,Normal,1127 BURNETT AVE
902105050,1306,130000,50,RM,90,15660,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,2003,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,240,240,GasA,TA,Y,SBrkr,810,496,0,0,0,1,1,3,1,Gd,6,Typ,0,None,Detchd,1959,Unf,2,472,Fa,TA,N,0,0,0,0,0,0,None,MnPrv,None,0,7,2009,WD ,Normal,1111 BURNETT AVE
902105110,1432,132000,70,RM,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0,Unf,0,264,264,GasA,Ex,Y,SBrkr,768,664,0,0,0,2,0,2,1,TA,7,Typ,0,None,Detchd,1910,Unf,2,360,TA,Gd,Y,270,0,112,0,0,0,None,GdPrv,None,0,5,2007,WD ,Abnorml,1112 CLARK AVE
902105130,672,64000,30,RM,60,4800,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,672,672,GasA,TA,Y,SBrkr,672,0,0,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1950,Unf,1,256,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,8,2008,WD ,Normal,1126 CLARK AVE
902106010,1558,150000,70,RM,57,6406,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,421,Unf,0,269,690,GasA,TA,Y,FuseA,868,690,0,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1939,Unf,2,400,TA,TA,Y,0,36,0,0,182,0,None,MnPrv,None,0,10,2009,WD ,Normal,622 11TH ST
902106040,1641,178000,70,RM,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,Gd,No,LwQ,16,Unf,0,712,728,GasA,Ex,Y,SBrkr,832,809,0,0,1,1,1,3,1,Ex,6,Typ,1,Gd,Detchd,1925,Unf,2,546,Fa,TA,Y,0,0,234,0,0,0,None,None,None,0,8,2006,WD ,Normal,1013 WILSON AVE
902106060,2372,107500,70,RM,60,6600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,Stone,TA,TA,No,Unf,0,Unf,0,994,994,GasA,TA,N,SBrkr,1378,994,0,0,0,2,0,4,2,TA,11,Min2,0,None,Attchd,1985,RFn,1,432,TA,TA,Y,0,287,0,0,0,0,None,None,None,0,12,2009,WD ,Normal,1003 WILSON AVE
902106070,1296,127500,50,RM,50,6000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Rec,276,Unf,0,569,845,GasA,TA,Y,SBrkr,866,430,0,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1980,Unf,2,576,TA,TA,Y,0,0,175,0,0,0,None,None,None,0,7,2007,WD ,Normal,611 10TH ST
902106090,1428,139900,70,RM,58,6451,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1900,1970,Gable,CompShg,AsbShng,Wd Sdng,None,0,TA,TA,Stone,TA,TA,No,Rec,208,Unf,0,504,712,GasA,Gd,Y,SBrkr,848,580,0,1,0,1,0,4,1,TA,7,Typ,0,None,Detchd,1985,Fin,2,576,TA,TA,Y,264,0,84,0,0,0,None,None,None,0,5,2006,WD ,Normal,619 10TH ST
902106120,1022,89500,30,RM,56,4480,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,PConc,Fa,Fa,No,LwQ,782,Unf,0,240,1022,GasA,TA,N,FuseF,1022,0,0,1,0,1,0,2,1,Fa,4,Typ,1,Gd,Detchd,1922,Unf,1,184,TA,Fa,N,0,122,20,0,0,0,None,MnPrv,None,0,2,2007,WD ,Normal,1004 GRAND AVE
902106140,1028,115000,30,RM,56,8960,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1008,1008,GasA,Gd,Y,FuseA,1028,0,0,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1927,Unf,2,360,TA,TA,Y,0,0,130,0,0,0,None,None,None,0,3,2010,WD ,Normal,1012 GRAND AVE
902107030,1456,139500,75,RM,60,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,7,1915,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,728,728,GasA,Gd,Y,SBrkr,728,728,0,0,0,1,1,4,1,Gd,7,Typ,0,None,Detchd,1915,Unf,1,308,Fa,Fa,N,0,0,248,0,0,0,None,None,None,0,6,2008,WD ,Normal,1009 CLARK AVE
902107050,936,140000,90,RM,60,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180,TA,TA,CBlock,Gd,TA,Gd,GLQ,936,Unf,0,0,936,GasA,TA,Y,SBrkr,936,0,0,1,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1980,Unf,2,672,TA,TA,Y,49,0,0,0,0,0,None,None,None,0,8,2007,WD ,Normal,511 10TH ST 513
902108060,1004,105000,70,RM,66,3960,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,502,502,GasA,TA,N,SBrkr,502,502,0,0,0,1,0,2,1,Gd,5,Typ,1,Po,Detchd,1930,Unf,1,200,Fa,TA,N,280,0,68,0,0,0,None,MnPrv,None,0,7,2006,WD ,Normal,417 10TH ST
902109010,813,110000,30,RM,70,5684,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,813,813,GasA,Ex,Y,FuseA,813,0,0,0,0,1,0,2,1,Gd,5,Typ,0,None,Detchd,1932,Unf,1,270,Fa,Fa,N,0,113,0,0,0,0,None,None,None,0,6,2006,WD ,Normal,626 10TH ST
902109110,2082,200000,50,RM,63,11426,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1362,1362,GasA,Ex,Y,SBrkr,1362,720,0,0,0,2,1,3,1,Gd,6,Mod,0,None,Detchd,2003,Unf,2,484,TA,TA,N,280,238,0,0,0,0,None,None,None,0,6,2008,WD ,Normal,623 9TH ST
902109120,1656,119164,50,RM,63,7628,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1940,1985,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,801,801,GasA,Gd,Y,FuseA,1095,561,0,0,0,2,0,2,1,TA,8,Mod,0,None,Detchd,1958,Unf,2,440,TA,TA,Y,187,0,0,0,0,0,None,None,None,0,5,2008,WD ,Normal,627 9TH ST
902109140,1960,124500,90,RM,60,7596,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,360,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,960,960,GasA,Gd,Y,SBrkr,960,1000,0,0,0,2,0,4,2,TA,10,Typ,0,None,Detchd,1952,Unf,2,400,TA,TA,N,0,0,0,0,0,0,None,None,None,0,7,2009,COD,Normal,912 GRAND AVE 914
902109160,1740,122250,50,RM,81,7308,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0,Fa,Fa,BrkTil,TA,TA,No,Rec,360,Unf,0,576,936,GasA,Gd,N,FuseA,960,780,0,0,0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,1920,Unf,1,225,Fa,Fa,N,0,0,236,0,0,0,None,None,None,0,6,2008,WD ,Normal,926 GRAND AVE
902110010,967,99900,30,RM,56,3153,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1990,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,967,967,GasA,Gd,Y,SBrkr,967,0,0,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1920,Unf,1,180,Fa,TA,N,0,0,26,0,0,0,None,None,None,0,7,2007,WD ,Normal,512 10TH ST
902110080,1389,135000,60,RM,60,3378,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,651,651,GasA,Gd,Y,SBrkr,707,682,0,0,0,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1947,Unf,1,240,TA,TA,P,0,0,126,0,0,0,None,None,None,0,9,2009,WD ,Normal,509 9TH ST
902110090,1347,143000,20,RM,69,5805,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,274,Rec,1073,0,1347,GasA,Gd,Y,SBrkr,1347,0,0,1,1,1,0,3,1,Gd,6,Typ,0,None,Detchd,1957,Unf,2,551,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2010,WD ,Normal,513 9TH ST
902110120,1951,111500,190,RM,56,7745,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,TA,TA,No,Unf,0,Unf,0,938,938,GasA,Gd,N,SBrkr,1084,867,0,0,0,2,0,4,2,Fa,9,Typ,0,None,Detchd,1993,Unf,2,576,TA,TA,P,0,6,28,0,0,0,None,None,None,0,4,2006,WD ,Normal,916 WILSON AVE 918
902111010,844,111500,30,RM,50,5633,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,Stucco,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,844,844,GasA,TA,Y,SBrkr,844,0,0,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1925,Unf,1,216,TA,TA,N,50,81,123,0,0,0,None,None,None,0,7,2006,WD ,Normal,412 10TH ST
902125020,1750,124000,70,RM,50,9000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,636,636,GasA,TA,Y,FuseA,1089,661,0,0,0,1,0,3,1,Ex,8,Typ,0,None,Detchd,1937,Unf,1,240,Fa,Po,N,0,0,293,0,0,0,None,MnPrv,None,0,6,2006,WD ,Abnorml,1229 KELLOGG AVE
902125080,1605,107400,50,RM,60,5790,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,840,840,GasA,Gd,N,SBrkr,840,765,0,0,0,2,0,3,2,TA,8,Typ,0,None,Detchd,1915,Unf,1,379,TA,TA,Y,0,0,202,0,0,0,None,None,None,0,5,2010,WD ,Normal,1203 KELLOGG AVE
