PID,AllBathAbv,AllBathBsmt,BsmtCond,BsmtUnfSF,CentralAir,ExterQual,FireplaceQu,Foundation,GarageCars,GarageQual,GoodLivArea,HasPool,HeatingQC,KitchenQual,MSSubClass,Neighborhood,PavedDrive,PorchArea,SalePrice,YearBuilt
903227090,1.0,0.0,2,780.0,1,2,3,5,1.0,2,1412.0,0,4,2,5,3,1,45,132500,1939
903227140,1.5,0.0,2,324.0,1,2,2,5,1.0,2,1508.0,0,4,2,6,3,1,0,128000,1939
903227150,1.5,0.0,2,316.0,1,2,1,5,1.0,2,1972.0,0,2,3,5,3,1,183,132000,1942
903228040,2.0,0.0,2,462.0,1,2,0,4,1.0,2,1860.0,0,4,2,5,3,1,272,157000,1937
903228060,2.0,0.0,2,475.0,1,2,3,5,1.0,2,1606.0,0,4,2,5,3,1,0,105000,1939
903228070,1.0,0.0,2,248.0,1,2,0,4,1.0,2,1362.0,0,3,2,5,3,1,98,93000,1924
903228080,1.0,0.5,3,360.0,1,2,3,4,2.0,2,1593.0,0,4,2,5,3,1,0,131000,1941
903228090,1.0,0.0,2,992.0,1,2,0,4,1.0,1,1013.0,0,4,2,5,3,1,101,113000,1926
903228120,1.0,0.0,2,884.0,1,3,0,6,1.0,2,904.0,0,3,2,5,3,1,105,119000,1926
903228150,1.5,0.0,2,480.0,1,2,0,5,1.0,2,1716.0,0,2,2,5,3,1,269,139900,1948
903229040,1.0,1.0,2,286.0,1,2,3,5,2.0,2,1625.0,0,2,2,1,20,1,271,119900,1939
903230100,1.0,0.0,2,740.0,1,2,0,6,2.0,2,1706.0,0,2,1,5,3,1,0,100000,1924
903230110,1.0,1.0,2,497.0,1,2,3,4,1.0,1,1284.0,0,2,2,5,3,1,180,115000,1920
903230120,1.0,0.0,0,0.0,1,2,0,6,1.0,2,0.0,0,2,2,5,3,1,0,79000,1946
903231010,1.5,0.0,2,927.0,1,2,0,4,2.0,2,1539.0,0,2,2,5,3,1,112,141500,1936
903231030,1.0,0.0,2,884.0,1,2,0,4,1.0,2,1573.0,0,4,3,5,3,1,174,133000,1935
903231050,1.0,0.0,2,884.0,1,3,0,4,1.0,2,884.0,0,4,2,5,3,1,136,113000,1939
903231060,1.0,0.0,1,264.0,0,1,1,4,0.0,0,800.0,0,1,1,5,3,0,0,60000,1936
903231070,1.0,0.0,2,816.0,1,2,3,6,2.0,2,816.0,0,2,2,5,3,1,112,114500,1934
903231080,1.0,0.5,2,624.0,1,2,0,6,1.0,2,1216.0,0,4,2,5,3,1,445,123000,1929
903231090,1.5,1.0,2,809.0,1,2,3,4,2.0,2,1461.0,0,3,2,5,3,1,309,126000,1938
903231130,1.0,1.0,2,506.0,1,2,0,4,1.0,1,1084.0,0,2,2,5,3,1,48,105000,1931
903231180,1.0,1.0,2,624.0,1,2,0,4,1.0,2,1370.0,0,4,2,5,3,1,0,132000,1939
903231190,1.0,0.0,2,896.0,1,2,0,4,1.0,1,1344.0,0,3,2,5,3,1,314,115000,1936
903232030,1.0,0.0,0,0.0,0,2,0,5,1.0,2,808.0,0,3,2,5,3,1,48,81300,1945
903232060,1.0,0.0,2,960.0,1,2,0,4,1.0,2,995.0,0,3,2,5,3,1,66,115000,1925
903232090,2.0,0.0,2,1078.0,1,2,3,6,2.0,2,1573.0,0,2,2,5,3,1,0,162900,1930
903232100,1.0,0.0,2,966.0,1,2,3,4,1.0,1,1426.0,0,4,2,5,3,1,270,131750,1930
903232170,1.0,0.0,0,0.0,0,2,0,3,0.0,0,912.0,0,3,2,5,3,0,0,80500,1947
903232190,1.0,0.0,1,252.0,1,2,0,5,2.0,2,1316.0,0,3,2,5,3,1,338,123900,1936
903233030,1.0,1.0,2,405.0,1,2,0,4,2.0,2,1632.0,0,3,3,5,3,1,25,132500,1926
903233050,1.5,0.0,2,939.0,1,2,0,4,1.0,1,1513.0,0,4,2,6,3,0,174,137500,1920
903233080,2.0,0.0,2,449.0,1,2,3,4,2.0,2,2549.0,0,2,2,5,3,1,20,150000,1939
903233100,1.0,0.0,2,1042.0,1,2,3,4,1.0,2,1576.0,0,4,2,5,3,1,0,149000,1928
903233120,2.0,0.0,2,480.0,1,2,3,4,2.0,2,1984.0,0,2,2,5,3,1,10,138400,1930
903233140,1.0,0.0,2,832.0,1,2,0,4,2.0,2,854.0,0,4,2,5,3,1,160,132000,1929
903233180,1.0,0.0,1,459.0,1,2,3,4,1.0,2,1792.0,0,2,2,5,3,1,120,127500,1931
903233220,1.0,0.0,2,741.0,1,2,0,4,1.0,1,1324.0,0,3,3,5,3,1,55,110000,1930
903234030,1.0,0.0,2,706.0,1,2,3,4,2.0,2,1500.0,0,3,3,5,20,1,286,110500,1925
903234050,1.0,1.0,1,164.0,1,2,3,4,1.0,2,2028.0,0,2,2,5,20,1,128,109500,1923
903234090,2.0,0.0,2,897.0,1,2,0,4,2.0,2,2105.0,0,2,2,6,20,1,194,123500,1923
903234160,1.0,0.0,2,960.0,0,2,3,4,1.0,2,986.0,0,2,2,5,3,1,128,102000,1926
903234220,2.0,0.0,1,679.0,1,2,3,4,1.0,1,1855.0,0,2,2,5,3,1,373,150000,1938
903235010,2.0,0.0,1,611.0,1,2,0,4,2.0,2,1362.0,0,4,2,6,3,1,84,128000,1920
903235020,1.0,0.0,2,0.0,1,2,0,5,1.0,2,1232.0,0,3,2,5,3,1,129,89000,1921
903235100,1.0,0.0,2,520.0,0,2,0,4,1.0,1,520.0,0,1,1,5,3,1,136,68500,1927
903236010,1.0,1.0,2,295.0,1,2,0,5,1.0,2,1662.0,0,2,2,5,3,1,0,127000,1948
903236040,1.0,1.0,2,938.0,1,2,0,4,3.0,1,1206.0,0,2,2,5,3,1,105,126500,1925
903236130,2.5,0.0,2,1100.0,1,2,0,5,1.0,2,2264.0,0,4,2,6,20,1,152,200000,1918
903236200,1.0,0.0,1,993.0,1,2,3,4,1.0,2,1048.0,0,2,2,5,3,1,116,113000,1922
903400030,1.0,0.0,2,816.0,1,2,0,4,1.0,1,816.0,0,2,2,5,3,0,280,109000,1925
903400040,1.0,0.0,2,764.0,1,2,3,6,2.0,2,1824.0,0,4,2,6,3,0,126,180500,1919
903400180,1.5,0.0,2,833.0,1,2,3,4,2.0,2,1848.0,0,3,3,5,3,0,220,207000,1923
903400220,2.0,0.0,2,844.0,0,2,0,4,2.0,2,2134.0,0,3,3,6,3,1,328,214500,1916
903401020,2.0,1.0,2,697.0,1,2,0,6,1.0,2,2149.0,0,4,2,5,3,0,100,184000,1925
903401030,2.0,0.0,2,810.0,1,2,0,4,2.0,2,1716.0,0,4,3,5,3,1,195,162500,1915
903401050,1.0,1.0,2,484.0,1,2,0,5,1.0,2,1904.0,0,3,2,5,3,0,0,145000,1940
903401070,1.0,0.0,2,768.0,1,2,0,6,2.0,2,1376.0,0,4,3,5,3,1,198,165000,1920
903425110,2.0,0.0,2,576.0,1,2,0,4,2.0,2,1710.0,0,3,2,6,20,1,87,140000,1921
903425190,2.0,0.0,2,1595.0,1,2,3,5,2.0,2,2486.0,0,2,2,5,20,1,0,220000,1962
903425245,1.0,0.0,2,728.0,0,2,0,4,2.0,2,2019.0,0,2,3,6,3,1,644,167500,1910
903425270,1.0,0.0,2,750.0,1,2,0,6,2.0,2,1316.0,0,2,2,5,3,1,0,90000,1926
903425280,1.0,0.0,2,698.0,1,2,0,4,1.0,2,1396.0,0,4,2,6,3,1,259,153575,1915
903425340,1.0,1.0,2,171.0,0,2,0,5,2.0,2,1749.0,0,2,2,1,3,1,288,129000,1970
903425420,1.0,1.0,3,0.0,1,2,0,4,1.0,2,1654.0,0,4,1,5,3,0,112,130000,1918
903426010,1.5,1.0,2,336.0,0,2,3,4,2.0,2,1680.0,0,3,3,6,20,1,70,140000,1929
903426160,2.0,0.0,2,1046.0,1,2,0,6,1.0,0,2180.0,0,3,2,6,20,1,244,160000,1910
903426180,1.5,0.0,2,888.0,1,2,2,5,2.0,2,1962.0,0,4,2,5,20,1,524,149500,1915
903426200,1.5,0.0,2,780.0,1,3,0,6,0.0,0,1560.0,0,4,3,6,20,0,512,159900,1912
903427090,1.0,0.0,2,588.0,1,2,3,6,1.0,2,1666.0,0,1,3,6,20,1,255,161000,1925
903427120,2.0,0.0,2,1048.0,1,2,0,6,2.0,1,1768.0,0,3,2,6,20,1,150,155000,1915
903429010,1.0,0.0,3,796.0,1,3,0,4,1.0,1,1609.0,0,4,2,5,20,0,182,127500,1910
903429080,1.5,1.0,2,611.0,1,3,3,6,1.0,1,2125.0,0,4,4,6,20,1,0,155000,1915
903429110,2.0,0.0,2,672.0,1,2,0,4,1.0,2,1944.0,0,1,2,6,20,0,52,179900,1915
903430080,1.0,0.5,2,662.0,1,2,0,4,1.0,2,1324.0,0,4,2,6,20,1,112,122000,1920
903430090,1.0,0.0,1,485.0,1,2,0,5,1.0,1,1635.0,0,3,3,5,20,1,394,117000,1910
903430130,1.0,0.0,2,693.0,0,2,0,5,0.0,0,693.0,0,1,1,5,20,0,20,52500,1941
903450060,1.5,0.0,2,816.0,1,2,2,6,1.0,2,2042.0,0,4,2,5,11,1,184,169500,1931
903450110,1.0,1.0,2,0.0,0,1,0,5,2.0,2,1632.0,0,2,2,1,11,1,106,110000,1963
903451090,2.0,1.0,1,198.0,1,2,0,5,1.0,2,2452.0,0,1,2,6,11,1,213,149000,1927
903451110,1.0,0.0,2,637.0,1,2,3,6,1.0,2,1108.0,0,4,3,5,11,0,205,139400,1930
903452025,1.0,0.0,2,768.0,1,3,0,4,2.0,2,768.0,0,2,2,5,11,0,84,93850,1930
903452090,1.0,0.0,1,396.0,1,1,0,4,1.0,2,1330.0,0,3,2,6,11,0,117,116500,1910
903453080,3.0,0.0,2,366.0,1,2,3,5,2.0,2,2669.0,0,1,2,3,11,1,110,202500,1963
903454010,1.5,0.0,2,684.0,1,2,0,6,0.0,0,1355.0,0,2,3,6,11,1,251,127000,1914
903454020,1.0,0.0,2,610.0,0,2,0,4,0.0,0,819.0,0,4,3,5,11,0,0,72000,1919
903454060,2.0,0.0,0,0.0,0,1,0,3,0.0,0,1092.0,0,1,1,1,11,0,0,55000,1930
903454080,2.0,0.0,2,780.0,1,2,3,4,1.0,2,1376.0,0,2,2,5,11,0,0,119500,1937
903454090,1.5,0.0,2,780.0,1,2,3,6,1.0,2,1375.0,0,2,3,5,11,1,288,141000,1937
903454100,2.0,0.0,2,1272.0,1,2,3,4,2.0,2,1272.0,0,2,2,5,11,1,34,141000,1938
903455030,2.0,0.0,1,880.0,1,2,0,4,2.0,1,1308.0,0,3,2,5,11,1,117,120000,1915
903455090,1.5,0.0,2,803.0,1,2,0,5,1.0,2,1360.0,0,4,3,5,11,1,255,125500,1938
903455140,1.0,0.0,2,1040.0,1,2,0,5,2.0,2,1040.0,0,3,2,5,11,1,132,127500,1925
903456060,1.0,0.0,1,1007.0,0,2,3,4,1.0,2,1077.0,0,1,2,5,11,1,148,91000,1922
903456090,1.0,1.0,2,30.0,0,2,0,5,0.0,0,1010.0,0,3,2,1,11,0,53,84500,1935
903456110,1.5,0.0,2,224.0,1,2,2,5,1.0,2,2704.0,0,4,3,6,11,1,501,212300,1950
903457040,1.5,0.0,1,763.0,1,2,3,5,2.0,2,2555.0,0,3,2,5,11,0,170,161000,1915
903457130,2.0,1.0,2,0.0,1,2,0,4,2.0,2,2123.0,0,2,2,1,11,1,0,99500,1958
903458020,1.0,0.0,1,530.0,0,2,0,4,1.0,2,1111.0,0,2,1,6,11,0,144,101000,1920
903458060,1.0,1.0,2,999.0,1,2,0,5,2.0,2,1393.0,0,4,2,5,11,1,0,109900,1916
903458110,1.0,0.0,2,319.0,1,2,0,5,0.0,0,1406.0,0,2,1,5,11,0,144,89500,1920
903458170,1.0,0.0,2,628.0,1,2,0,5,2.0,2,1000.0,0,2,2,5,11,1,135,103000,1925
903475020,1.0,1.0,2,0.0,1,2,0,5,2.0,2,1650.0,0,2,2,5,20,1,190,125000,1955
903475040,1.5,0.0,2,360.0,1,2,0,5,2.0,2,1214.0,0,2,2,5,20,1,237,128500,1941
903475060,1.5,0.0,2,925.0,0,1,3,5,1.0,2,1889.0,0,2,2,1,20,0,264,122000,1910
903475100,1.0,0.0,2,483.0,1,2,0,4,1.0,2,1427.0,0,4,3,6,20,1,136,123000,1915
903476030,2.0,0.0,2,360.0,1,2,1,4,2.0,2,1812.0,0,3,3,1,20,0,384,140000,1900
903476090,2.5,0.0,1,851.0,0,2,0,4,0.0,0,2033.0,0,2,2,1,20,0,290,97500,1902
903476100,1.0,0.0,2,556.0,1,2,2,4,0.0,0,956.0,0,4,2,5,20,0,0,87000,1930
903481100,2.0,0.0,1,536.0,0,1,0,6,0.0,0,1344.0,0,4,2,1,11,0,246,82375,1915
903481120,1.0,0.0,2,1204.0,1,2,0,4,1.0,1,1666.0,0,2,2,5,11,1,148,135000,1927
903484020,1.0,0.0,2,756.0,1,2,0,5,1.0,2,1469.0,0,4,2,5,11,1,296,135000,1906
903484080,2.0,0.0,1,771.0,1,1,0,5,1.0,2,1370.0,0,1,2,5,11,0,309,50000,1910
903484110,1.5,1.0,2,160.0,1,2,0,5,1.0,2,1941.0,0,4,2,1,11,1,288,116000,1915
904100030,1.0,1.0,2,477.0,1,2,2,5,1.0,2,1751.0,0,2,2,5,22,1,0,137500,1951
904100040,1.0,0.0,2,210.0,1,2,2,5,1.0,2,1953.0,0,4,2,5,22,1,63,134000,1968
904100090,2.0,0.0,2,1921.0,1,2,0,5,2.0,2,1921.0,0,2,2,1,22,1,180,150000,1964
904100100,1.5,1.0,2,717.0,1,2,3,5,2.0,2,2555.0,0,2,2,6,22,1,521,219000,1937
904100140,2.0,0.0,2,1032.0,1,2,2,5,1.0,2,2403.0,0,4,2,6,4,1,374,244400,1940
904100160,2.0,0.0,2,720.0,1,2,3,5,1.0,2,1271.0,0,2,2,5,22,1,108,135000,1948
904100170,1.0,0.0,0,0.0,1,2,3,3,2.0,2,1640.0,0,2,2,5,22,1,225,131000,1950
904100190,1.0,0.5,2,560.0,1,2,0,5,1.0,2,704.0,0,4,1,5,22,1,24,88750,1946
904101070,3.0,0.0,2,977.0,1,2,3,5,0.0,0,3228.0,0,2,4,5,4,1,122,200500,1946
904101110,2.0,0.0,2,656.0,1,2,3,5,1.0,2,2441.0,0,3,2,5,4,1,132,173000,1959
904101170,2.0,0.0,0,0.0,1,2,3,5,2.0,2,1588.0,0,2,2,5,4,0,59,134432,1959
904300150,1.5,0.0,1,689.0,0,2,0,4,1.0,1,1224.0,0,3,1,5,4,0,248,107500,1917
904301060,3.0,3.0,3,0.0,1,2,0,5,0.0,0,2400.0,0,2,2,1,7,1,120,179000,1987
904301100,2.0,2.0,3,0.0,1,2,0,6,1.0,2,2304.0,0,2,2,1,7,0,0,159900,1978
904301375,0.5,1.0,1,333.0,0,1,0,4,0.0,0,1254.0,0,3,1,5,7,1,0,61000,1922
904301410,1.0,0.0,0,0.0,0,2,2,3,1.0,2,1032.0,0,2,2,5,7,1,121,125000,1935
904302010,1.0,1.0,2,187.0,0,2,0,5,1.0,2,1767.0,0,2,2,1,21,1,88,108500,1942
904302020,1.0,0.0,2,830.0,1,2,0,4,1.0,2,879.0,0,3,2,5,21,1,108,80000,1936
904302030,2.0,1.0,3,190.0,1,2,0,6,1.0,2,1956.0,0,4,2,5,21,1,120,157000,2004
904302260,1.0,1.0,2,186.0,0,1,0,4,0.0,0,2418.0,0,2,2,1,21,0,168,100000,1915
904350045,1.0,0.0,2,232.0,0,2,0,5,1.0,2,1287.0,0,4,2,5,21,1,45,95000,1940
904351200,2.0,1.0,2,121.0,0,2,0,4,1.0,2,1920.0,0,2,2,6,7,1,147,103600,1925
904351240,2.0,1.0,2,585.0,0,2,0,6,1.0,1,1112.0,0,2,2,5,7,0,0,63000,1934
904351280,2.0,1.0,2,112.0,1,2,0,4,0.0,0,1887.0,0,3,2,1,7,1,140,127500,1940
904352190,2.0,1.0,2,120.0,1,2,3,4,2.0,2,2416.0,0,3,2,1,21,1,200,114900,1910
905100030,1.5,0.0,2,504.0,1,2,1,5,2.0,2,1929.0,0,3,2,5,22,1,82,148000,1963
905100060,1.0,1.0,2,0.0,1,2,0,5,1.0,2,1924.0,0,2,2,1,22,1,216,130000,1963
905100080,1.0,1.0,2,635.0,1,2,2,5,2.0,2,2237.0,0,3,2,3,22,1,180,158450,1964
905101070,1.0,1.0,2,348.0,1,2,0,5,2.0,2,1662.0,0,2,2,5,22,0,0,115400,1964
905101100,1.0,0.0,2,780.0,0,2,0,5,0.0,0,1020.0,0,3,2,5,22,0,176,94000,1875
905101200,1.0,1.0,2,126.0,1,2,0,5,1.0,2,1932.0,0,3,2,5,22,1,103,118500,1961
905101260,2.0,0.5,2,76.0,1,2,2,5,2.0,2,1908.0,0,4,2,3,22,1,402,175000,1963
905101300,2.0,2.0,2,1128.0,0,1,0,5,0.0,0,2536.0,0,2,2,1,22,1,58,136000,1967
905101310,2.0,0.0,2,1768.0,0,2,0,5,0.0,0,1768.0,0,2,2,1,22,1,0,136500,1968
905101330,2.0,0.0,0,0.0,1,2,0,3,2.0,2,1296.0,0,2,2,1,22,1,0,90000,1967
905101450,1.0,0.5,2,396.0,1,2,0,5,1.0,2,1731.0,0,2,2,5,22,1,192,154500,1963
905101490,1.0,1.0,2,470.0,1,2,0,6,2.0,2,1772.0,0,2,2,5,22,1,80,139000,1963
905102010,2.0,0.5,2,190.0,1,3,1,5,2.0,2,1810.0,0,2,2,3,22,1,0,165000,1964
905102060,1.5,1.0,2,198.0,1,2,0,6,2.0,2,1880.0,0,4,2,1,22,1,0,131500,1965
905102170,1.0,1.0,2,134.0,1,2,0,5,1.0,2,1946.0,0,4,2,5,22,1,0,129500,1965
905103030,1.0,1.0,2,480.0,1,2,1,5,2.0,2,1624.0,0,2,2,3,22,1,168,157500,1978
905103040,2.5,0.0,2,192.0,1,2,2,5,2.0,2,2409.0,0,3,2,6,22,1,243,172500,1978
905103060,1.5,1.0,2,90.0,1,2,3,5,2.0,2,2694.0,0,2,2,5,22,1,95,121500,1957
905103110,1.0,1.0,2,30.0,1,2,0,5,1.0,2,2050.0,0,2,2,5,22,1,90,123000,1966
905103130,1.0,0.5,2,285.0,1,2,2,5,2.0,2,1843.0,0,2,2,5,22,1,362,153600,1967
905103140,1.0,1.0,2,285.0,1,2,1,5,2.0,2,2199.0,0,4,2,3,22,1,468,164500,1966
905103180,1.0,0.5,2,456.0,1,2,0,5,1.0,2,1390.0,0,2,2,3,22,1,77,132000,1964
905104030,1.0,1.0,2,0.0,1,2,0,5,1.0,2,1727.0,0,3,2,3,22,1,252,129000,1966
905104090,1.0,0.0,2,340.0,1,2,0,5,1.0,2,1448.0,0,2,2,5,22,1,0,125000,1966
905104110,1.0,1.0,2,234.0,1,2,0,5,1.0,2,1750.0,0,4,3,5,22,1,204,145000,1967
905104180,1.0,1.0,2,192.0,1,2,0,5,2.0,2,1596.0,0,4,3,5,22,1,0,130000,1967
905104210,1.0,0.0,2,70.0,1,2,1,5,1.0,2,1754.0,0,2,2,5,22,1,0,125000,1967
905104240,1.0,1.0,2,20.0,1,2,0,5,2.0,2,1616.0,0,3,2,1,22,1,138,119900,1971
905105010,1.0,1.0,2,286.0,1,2,0,5,1.0,2,1832.0,0,3,2,5,22,1,88,142500,1966
905105040,1.0,0.0,2,420.0,1,2,0,5,1.0,2,1353.0,0,2,2,5,22,1,0,115000,1968
905105070,1.0,1.0,2,204.0,1,2,2,5,1.0,2,1916.0,0,4,3,5,22,1,496,154000,1968
905105170,1.0,1.0,2,300.0,1,2,0,5,2.0,2,1586.0,0,2,2,5,22,1,132,134500,1967
905105190,1.0,0.0,2,414.0,1,2,0,6,1.0,2,1349.0,0,4,3,5,22,1,64,130000,1967
905105200,1.0,1.0,2,150.0,1,2,0,5,1.0,2,1606.0,0,4,3,5,22,1,0,137900,1966
905105260,1.0,1.0,2,192.0,1,2,0,5,1.0,2,1718.0,0,4,2,5,22,1,0,127000,1966
905106140,1.5,0.0,2,292.0,1,2,0,5,1.0,2,1723.0,0,2,2,6,22,1,415,158000,1969
905106150,1.0,0.0,2,402.0,1,2,1,5,2.0,2,1386.0,0,3,2,5,22,1,0,129000,1968
905106170,1.0,1.0,2,89.0,1,2,0,5,1.0,2,1639.0,0,4,2,5,22,1,226,137250,1968
905106210,1.5,0.0,2,378.0,1,2,1,5,1.0,2,1832.0,0,2,2,5,22,1,466,158000,1968
905107070,1.5,0.0,2,463.0,1,2,2,5,2.0,2,1609.0,0,2,2,6,22,1,0,149500,1978
905107110,1.0,1.0,2,0.0,1,2,2,5,2.0,2,2692.0,0,2,2,1,22,1,0,160250,1978
905107140,1.5,0.0,2,660.0,1,2,2,5,2.0,2,1285.0,0,4,2,5,22,1,138,143500,1977
905107220,1.5,1.0,2,0.0,1,2,2,5,2.0,2,2634.0,0,2,2,5,22,1,284,165000,1967
905107240,2.5,0.0,2,891.0,1,2,2,5,2.0,2,2291.0,0,3,2,5,22,1,276,180000,1968
905107250,1.5,0.0,3,0.0,1,2,2,5,2.0,2,2160.0,0,4,2,6,22,1,230,163000,1968
905107280,1.0,0.5,2,0.0,1,2,1,5,2.0,2,1484.0,0,4,2,3,22,1,311,153000,1978
905107300,1.0,1.0,3,166.0,1,2,1,5,2.0,2,1834.0,0,1,2,3,22,1,311,160500,1978
905107310,1.0,0.5,2,0.0,1,2,1,5,2.0,2,1490.0,0,2,2,3,22,1,0,149900,1978
905107320,2.5,0.0,2,234.0,1,2,2,5,2.0,2,1824.0,0,2,2,6,22,1,335,158900,1978
905107380,1.0,0.0,2,852.0,1,2,0,5,1.0,2,1294.0,0,3,2,5,22,1,90,120000,1967
905108090,2.0,0.0,2,1967.0,1,2,0,5,2.0,2,1967.0,0,2,2,1,22,1,170,156500,1977
905108120,2.0,0.0,2,1466.0,1,2,0,5,2.0,2,2432.0,0,2,2,1,22,1,32,157000,1977
905108170,1.0,1.0,2,0.0,1,2,0,6,2.0,2,2186.0,0,2,2,3,22,1,178,152000,1984
905108190,1.0,1.0,2,173.0,1,2,0,5,2.0,2,1543.0,0,2,2,3,22,1,120,134900,1982
905108220,1.0,1.0,2,168.0,1,2,0,5,2.0,2,1532.0,0,2,2,3,22,1,0,137000,1982
905109130,2.5,1.0,2,105.0,1,3,0,6,2.0,2,3461.0,0,4,3,6,4,1,340,328000,1996
905109170,1.5,1.0,2,328.0,1,3,2,5,2.0,2,2575.0,0,3,2,5,4,1,496,270000,1977
905200010,1.0,1.0,2,261.0,1,2,0,5,1.0,2,1563.0,0,4,3,5,22,1,204,129000,1966
905200160,1.0,0.0,2,718.0,1,2,0,5,0.0,0,1294.0,0,2,2,5,22,1,24,80000,1959
905200220,1.0,0.5,2,252.0,1,2,1,5,1.0,2,1932.0,0,2,2,5,22,1,164,139000,1962
905200260,2.0,0.0,3,552.0,1,2,2,5,1.0,2,1515.0,0,2,2,3,22,1,330,165000,1961
905200280,2.0,1.0,2,554.0,1,3,3,5,2.0,2,2418.0,0,4,3,5,22,1,0,172500,1958
905200290,2.0,1.0,2,284.0,1,2,2,5,2.0,2,2653.0,0,4,2,5,22,1,0,155000,1957
905200350,1.0,0.5,2,550.0,1,2,2,5,2.0,2,1726.0,0,4,2,3,22,1,140,148000,1960
905200380,1.0,0.0,2,872.0,0,2,3,4,1.0,1,872.0,0,1,1,5,22,0,116,105000,1924
905200490,0.0,1.5,3,0.0,1,2,0,5,1.0,2,1608.0,0,4,2,3,22,1,88,145000,1965
905200510,1.5,0.0,2,1228.0,1,2,0,5,1.0,2,1228.0,0,3,3,5,22,1,65,149350,1966
905201020,1.0,1.0,2,326.0,1,2,0,5,1.0,2,1594.0,0,4,3,5,22,1,168,144900,1963
905201030,1.0,0.0,2,660.0,0,2,0,4,2.0,2,756.0,0,2,2,5,22,0,80,85000,1927
905201080,1.0,1.0,2,332.0,1,2,3,5,1.0,2,2283.0,0,3,2,5,22,1,0,187000,1956
905201090,1.5,1.0,2,200.0,1,2,2,5,2.0,2,2425.0,0,3,2,5,22,1,304,168000,1956
905201110,1.0,1.0,3,212.0,1,2,2,5,2.0,2,1964.0,0,2,2,5,22,1,422,185000,1956
905201120,1.0,1.0,2,319.0,1,2,3,6,1.0,2,2447.0,0,2,2,5,22,1,627,165000,1954
905202090,2.0,0.0,2,625.0,1,2,0,5,2.0,2,1509.0,0,2,3,5,22,1,290,128000,1950
905202190,1.0,1.0,2,229.0,1,2,3,5,2.0,2,3466.0,0,2,2,5,4,1,283,278000,1967
905202210,1.0,1.0,2,46.0,1,2,2,5,2.0,2,1954.0,0,4,2,5,4,1,386,164000,1963
905202230,1.0,1.0,2,93.0,1,2,3,5,2.0,2,2761.0,0,3,2,5,4,1,409,235000,1960
905225020,3.0,0.0,2,404.0,1,2,3,5,2.0,2,2921.0,0,1,2,6,22,1,698,158000,1920
905225040,1.0,0.5,2,533.0,1,2,0,5,1.0,2,1601.0,0,2,2,3,22,1,314,140000,1958
905225080,2.0,0.0,2,701.0,1,3,2,5,2.0,2,2890.0,0,2,2,5,4,1,135,225000,1953
905225090,1.5,0.5,2,825.0,1,2,2,5,1.0,2,2071.0,0,4,2,3,4,1,159,165000,1956
905226030,1.0,0.0,2,672.0,1,2,0,6,1.0,2,672.0,0,4,2,5,22,0,168,108000,1940
905226050,2.0,0.0,2,816.0,1,2,0,4,2.0,2,1416.0,0,4,3,5,22,0,112,112000,1918
905226080,1.5,0.0,2,422.0,1,2,3,4,1.0,2,1560.0,0,4,3,5,22,1,126,165250,1940
905226110,2.0,1.0,2,0.0,1,2,2,5,2.0,2,2709.0,0,3,2,1,4,1,134,145000,1960
905226130,1.0,0.0,2,231.0,1,2,2,5,2.0,2,2035.0,0,2,3,5,22,1,361,150000,1954
905226170,1.0,1.0,2,95.0,1,2,3,5,1.0,2,2239.0,0,2,2,5,22,1,0,137000,1958
905227050,1.5,1.0,2,240.0,1,2,0,4,3.0,2,1686.0,0,3,3,5,22,0,0,152400,1941
905228020,1.0,0.0,0,0.0,0,1,0,3,2.0,1,998.0,0,2,2,5,22,1,140,89500,1945
905228050,1.0,0.0,0,0.0,0,2,0,3,0.0,0,660.0,0,1,1,5,22,0,100,63900,1947
905229040,1.0,1.0,2,1104.0,1,2,2,5,1.0,2,1788.0,0,4,2,5,4,1,120,161500,1957
905300010,1.0,1.0,2,88.0,1,2,0,6,2.0,2,1504.0,0,4,2,3,22,1,0,130000,1971
905300020,1.0,0.0,2,160.0,1,2,0,6,3.0,2,1608.0,0,4,3,3,22,1,143,144000,1970
905300080,1.0,1.0,2,102.0,1,2,1,5,2.0,2,1656.0,0,2,2,5,22,1,241,142500,1974
905301050,2.0,1.0,2,424.0,1,2,2,5,2.0,2,3043.0,0,2,3,5,4,1,428,302000,1971
905325030,0.5,2.0,2,74.0,1,3,2,6,2.0,2,2782.0,0,2,3,5,4,1,268,260000,1979
905351045,2.5,1.0,2,33.0,1,3,0,6,1.0,3,1957.0,0,2,3,4,4,1,424,148400,1980
905351089,1.0,1.0,2,288.0,1,2,3,6,2.0,2,2294.0,0,4,3,4,4,1,307,173000,1996
905352010,2.0,0.0,2,0.0,1,2,2,6,2.0,2,2712.0,0,4,2,5,4,1,245,182000,1984
905352030,2.5,0.0,2,768.0,1,2,2,5,2.0,2,2414.0,0,4,2,6,4,1,405,192000,1977
905352070,2.0,1.0,2,925.0,1,2,3,5,2.0,2,2123.0,0,2,2,5,4,1,140,245000,1979
905352140,2.5,1.0,2,153.0,1,2,2,6,2.0,2,2945.0,0,4,3,6,4,1,440,230000,1978
905352180,2.5,0.5,2,320.0,1,3,2,6,2.0,2,2891.0,0,2,2,6,4,1,420,211000,1988
905376090,2.0,0.0,3,109.0,1,2,2,5,2.0,2,1625.0,0,4,3,5,7,1,42,216000,1948
